emg;time
1458;1458
1451;1461
1457;1463
1485;1465
1516;1468
1527;1470
1516;1473
1493;1475
1472;1477
1444;1480
1434;1482
1433;1485
1438;1487
1452;1489
1467;1492
1525;1495
1568;1498
1556;1500
1512;1502
1490;1505
1470;1507
1474;1510
1471;1512
1474;1514
1480;1517
1475;1519
1500;1522
1516;1524
1517;1526
1502;1529
1502;1531
1515;1534
1510;1537
1479;1540
1467;1542
1477;1544
1491;1547
1491;1549
1480;1552
1470;1554
1475;1556
1479;1559
1485;1561
1504;1564
1538;1566
1551;1568
1546;1571
1519;1573
1505;1576
1514;1579
1501;1581
1478;1584
1459;1586
1489;1589
1497;1591
1479;1593
1516;1596
1570;1598
1560;1601
1510;1603
1463;1605
1451;1608
1453;1610
1459;1613
1498;1615
1537;1617
1549;1620
1522;1623
1518;1626
1522;1628
1499;1631
1469;1633
1443;1635
1444;1638
1462;1640
1494;1643
1518;1645
1521;1647
1506;1650
1501;1652
1497;1655
1499;1657
1521;1659
1499;1662
1473;1665
1449;1668
1442;1670
1452;1672
1465;1675
1493;1677
1507;1680
1492;1682
1503;1684
1506;1687
1501;1689
1493;1692
1504;1694
1504;1696
1497;1699
1491;1701
1507;1704
1532;1707
1513;1709
1489;1712
1487;1714
1482;1717
1483;1719
1492;1721
1511;1724
1508;1726
1485;1729
1464;1731
1467;1734
1495;1736
1522;1738
1529;1741
1525;1743
1523;1746
1527;1748
1518;1751
1519;1754
1537;1756
1523;1759
1492;1761
1493;1763
1490;1766
1487;1768
1497;1771
1535;1773
1525;1775
1492;1778
1473;1780
1471;1783
1537;1785
1585;1787
1583;1790
1540;1793
1498;1796
1463;1798
1463;1800
1481;1803
1472;1805
1450;1808
1465;1810
1474;1812
1460;1815
1450;1817
1479;1820
1485;1822
1458;1824
1445;1827
1472;1829
1489;1832
1495;1835
1513;1838
1533;1840
1530;1842
1501;1845
1469;1847
1459;1850
1456;1852
1452;1854
1465;1857
1485;1859
1492;1862
1495;1864
1516;1866
1546;1869
1553;1871
1508;1874
1460;1876
1454;1879
1485;1882
1497;1884
1502;1887
1487;1889
1481;1891
1483;1894
1487;1896
1468;1899
1451;1901
1511;1903
1536;1906
1517;1908
1481;1911
1474;1913
1484;1916
1486;1918
1469;1921
1448;1924
1443;1926
1470;1929
1498;1931
1509;1933
1540;1936
1531;1938
1507;1941
1488;1943
1510;1945
1524;1948
1514;1950
1496;1953
1518;1955
1546;1957
1534;1960
1496;1963
1500;1966
1525;1968
1515;1970
1492;1973
1459;1975
1450;1978
1453;1980
1466;1982
1497;1985
1514;1987
1495;1990
1467;1992
1455;1994
1465;1997
1483;1999
1514;2002
1536;2004
1513;2008
1504;2010
1512;2012
1531;2015
1522;2017
1487;2020
1464;2022
1456;2024
1478;2027
1504;2029
1506;2032
1516;2034
1509;2036
1483;2039
1468;2041
1465;2044
1465;2046
1468;2049
1476;2052
1481;2054
1486;2057
1516;2059
1540;2061
1543;2064
1528;2066
1504;2069
1512;2071
1544;2073
1542;2076
1498;2078
1483;2081
1487;2083
1504;2085
1506;2088
1499;2091
1487;2094
1495;2096
1515;2098
1515;2101
1484;2103
1461;2106
1457;2108
1480;2111
1532;2113
1546;2115
1538;2118
1534;2120
1529;2123
1517;2125
1493;2127
1482;2130
1494;2132
1495;2136
1482;2138
1508;2140
1531;2143
1535;2145
1519;2148
1488;2150
1470;2152
1497;2155
1511;2157
1515;2160
1518;2162
1518;2164
1505;2167
1526;2169
1517;2172
1499;2174
1491;2177
1521;2180
1522;2182
1529;2185
1545;2187
1540;2190
1522;2192
1519;2194
1503;2197
1519;2199
1559;2202
1562;2204
1550;2206
1504;2209
1487;2211
1503;2214
1528;2216
1536;2219
1505;2222
1473;2224
1459;2227
1465;2229
1488;2231
1521;2234
1530;2236
1529;2239
1502;2241
1504;2243
1512;2246
1503;2248
1503;2251
1488;2253
1504;2255
1526;2258
1510;2260
1487;2264
1480;2266
1520;2268
1538;2271
1519;2273
1507;2276
1509;2278
1549;2281
1570;2283
1562;2285
1547;2288
1543;2290
1530;2293
1519;2295
1527;2297
1518;2300
1507;2302
1506;2306
1526;2308
1526;2310
1504;2313
1514;2315
1533;2318
1514;2320
1500;2322
1549;2325
1566;2327
1550;2330
1527;2332
1515;2334
1505;2337
1528;2339
1540;2342
1565;2344
1556;2348
1539;2350
1538;2352
1565;2355
1573;2357
1562;2360
1534;2362
1573;2364
1613;2367
1644;2369
1597;2372
1552;2374
1531;2376
1526;2379
1535;2381
1542;2384
1537;2386
1581;2388
1610;2392
1611;2394
1566;2397
