emg,t,emg_filtered,emg_rectified,emg_envelope
14.11326297464916,120,0.04470175938086235,0.04470175938086235,-0.9829332767935514
16.11326297464916,122,1.5209268923698271,1.5209268923698271,-0.8295478605735666
17.11326297464916,124,2.0054738843164825,2.0054738843164825,-0.6782892972628449
17.11326297464916,128,1.4691813364319135,1.4691813364319135,-0.5293625954717311
17.11326297464916,130,0.9651160235334407,0.9651160235334407,-0.38296493330061065
16.11326297464916,132,-0.5616679406032864,0.5616679406032864,-0.23928510960438643
16.11326297464916,135,-1.0528229503636957,1.0528229503636957,-0.09850304127504755
17.11326297464916,137,-0.5417703953345393,0.5417703953345393,0.03921069178781064
17.11326297464916,139,-1.022728109137855,1.022728109137855,0.17369525271323416
17.11326297464916,142,-1.4435754436061026,1.4435754436061026,0.30479990367997306
17.11326297464916,144,-1.9159758973102208,1.9159758973102208,0.4323843111328941
18.11326297464916,146,-1.2441030527093588,1.2441030527093588,0.5563187996210939
19.11326297464916,149,-0.7012052727108811,0.7012052727108811,0.6764845539108727
21.11326297464916,151,1.0748737524110268,1.0748737524110268,0.7927737692685283
26.11326297464916,153,5.6529665047229685,5.6529665047229685,0.905089750038898
27.11326297464916,156,6.5290101031963,6.5290101031963,1.0133469568579108
24.11326297464916,158,3.1737393342102354,3.1737393342102354,1.1174710031101285
22.11326297464916,161,1.1341061851539884,1.1341061851539884,1.2173986017085028
21.11326297464916,163,-0.11928861963465764,0.11928861963465764,1.3130774639589426
19.11326297464916,165,-2.092602998185925,2.092602998185925,1.4044661529998115
19.11326297464916,168,-2.2154373725316328,2.2154373725316328,1.4915338948355892
19.11326297464916,171,-2.133160932347672,2.133160932347672,1.5742603502320422
19.11326297464916,173,-2.112012944209017,2.112012944209017,1.6526353508182074
19.11326297464916,176,-1.9715901240553175,1.9715901240553175,1.7266586027985884
18.11326297464916,178,-2.811368607938571,2.811368607938571,1.7963393617781993
19.11326297464916,180,-1.5978761437106312,1.5978761437106312,1.8616960823265065
20.11326297464916,183,-0.3174855309195832,0.3174855309195832,1.9227560460266315
20.11326297464916,185,-0.01103889693821225,0.01103889693821225,1.9795549718509744
20.11326297464916,187,0.3654907009627614,0.3654907009627614,2.0321366127288503
19.11326297464916,190,-0.2193997057251501,0.2193997057251501,2.0805523420663823
18.11326297464916,192,-0.7680044319285164,0.7680044319285164,2.1248607337225462
18.11326297464916,194,-0.23858029372898348,0.23858029372898348,2.165127138579058
19.11326297464916,197,1.2726799700345663,1.2726799700345663,2.201423260431269
19.11326297464916,199,1.910767179266415,1.910767179266415,2.2338267335186206
19.11326297464916,202,2.4728525939084705,2.4728525939084705,2.26242070363315
19.11326297464916,204,3.2042226140419356,3.2042226140419356,2.287293414424212
17.11326297464916,206,1.8123635947835819,1.8123635947835819,2.30853780029609
15.11326297464916,209,0.6140244383007175,0.6140244383007175,2.3262510871910043
14.11326297464916,211,0.2662616094232624,0.2662616094232624,2.340534402526748
13.11326297464916,214,0.10971076534995161,0.10971076534995161,2.3514923955229974
14.11326297464916,217,1.8053111731825968,1.8053111731825968,2.359232869004338
14.11326297464916,219,2.6594473023603546,2.6594473023603546,2.363866423479158
13.11326297464916,221,2.3966069995578403,2.3966069995578403,2.365506113926261
13.11326297464916,224,3.2312617804989756,3.2312617804989756,2.3642671193921374
12.11326297464916,226,3.005110820143782,3.005110820143782,2.3602664253005705
10.11326297464916,228,1.7937556064967457,1.7937556064967457,2.353622518318414
8.11326297464916,231,0.5957451941540213,0.5957451941540213,2.3444550936628294
6.11326297464916,233,-0.6829054163153858,0.6829054163153858,2.3328847748007795
4.11326297464916,236,-1.8649588282762757,1.8649588282762757,2.31903284549384
2.1132629746491602,238,-3.225323713667575,3.225323713667575,2.303020994022395
1.1132629746491602,240,-3.407566392473629,3.407566392473629,2.2849710692088823
1.1132629746491602,243,-2.8554035466145082,2.8554035466145082,2.2650048476570115
1.1132629746491602,245,-2.0579324119249693,2.0579324119249693,2.243243811538876
1.1132629746491602,247,-1.5899903318964193,1.5899903318964193,2.219808936314823
-0.8867370253508398,250,-2.8347285122643084,2.8347285122643084,2.194820487890868
-1.8867370253508398,252,-3.4413644827639427,3.4413644827639427,2.1683978288165373
-1.8867370253508398,254,-2.74734617632618,2.74734617632618,2.1406592331753784
