emg;time
1509;1458
1508;1461
1507;1463
1506;1465
1506;1468
1505;1470
1505;1473
1506;1475
1507;1477
1507;1480
1506;1482
1505;1485
1504;1487
1504;1490
1503;1492
1503;1495
1503;1498
1503;1500
1502;1503
1502;1505
1503;1507
1505;1510
1505;1512
1504;1515
1504;1517
1504;1519
1505;1522
1506;1524
1507;1527
1507;1529
1507;1531
1509;1534
1509;1537
1509;1540
1508;1542
1507;1544
1506;1547
1505;1549
1505;1552
1506;1554
1506;1556
1506;1559
1505;1561
1504;1564
1503;1566
1503;1569
1504;1571
1504;1573
1506;1576
1506;1579
1507;1582
1511;1584
1515;1586
1514;1589
1513;1591
1511;1594
1509;1596
1508;1598
1507;1601
1506;1603
1505;1606
1505;1608
1505;1610
1505;1613
1505;1615
1505;1618
1504;1620
1504;1623
1503;1626
1503;1628
1502;1631
1501;1633
1500;1635
1499;1638
1499;1640
1500;1643
1504;1645
1506;1647
1509;1650
1508;1652
1507;1655
1506;1657
1505;1660
1504;1662
1503;1665
1503;1668
1505;1670
1509;1673
1510;1675
1509;1677
1506;1680
1503;1682
1498;1685
1496;1687
1494;1689
1493;1692
1493;1694
1493;1697
1494;1699
1493;1701
1491;1704
1491;1707
1490;1710
1490;1712
1489;1714
1490;1717
1491;1719
1493;1722
1495;1724
1495;1726
1497;1729
1498;1731
1499;1734
1501;1736
1502;1738
1500;1741
1498;1743
1497;1746
1497;1748
1498;1752
1499;1754
1500;1756
1502;1759
1503;1761
1507;1764
1508;1766
1506;1768
1503;1771
1500;1773
1497;1776
1500;1778
1505;1780
1510;1783
1513;1785
1510;1788
1506;1790
1502;1793
1499;1796
1497;1798
1495;1801
1494;1803
1493;1805
1494;1808
1498;1810
1505;1813
1508;1815
1503;1817
1500;1820
1498;1822
1497;1825
1495;1827
1494;1829
1492;1832
1491;1835
1491;1838
1487;1840
1484;1843
1482;1845
1482;1847
1481;1850
1481;1852
1481;1855
1480;1857
1480;1859
1481;1862
1483;1864
1485;1867
1486;1869
1490;1871
1492;1874
1492;1876
1490;1880
1487;1882
1484;1884
1482;1887
1480;1889
1477;1892
1477;1894
1477;1896
1477;1899
1478;1901
1479;1904
1480;1906
1478;1908
1476;1911
1476;1913
1478;1916
1484;1918
1494;1922
1499;1924
1505;1926
1505;1929
1502;1931
1498;1934
1496;1936
1493;1938
1490;1941
1488;1943
1486;1946
1485;1948
1486;1950
1487;1953
1489;1955
1489;1958
1491;1960
1490;1963
1488;1966
1486;1968
1483;1971
1480;1973
1479;1975
1484;1978
1492;1980
1496;1983
1497;1985
1494;1987
1491;1990
1492;1992
1494;1995
1492;1997
1489;1999
1484;2002
1487;2004
1490;2008
1493;2010
1496;2012
1500;2015
1501;2017
1503;2020
1507;2022
1507;2025
1508;2027
1505;2029
1499;2032
1493;2034
1489;2037
1487;2039
1483;2041
1485;2044
1500;2046
1507;2050
1505;2052
1500;2054
1498;2057
1501;2059
1508;2062
1510;2064
1504;2066
1501;2069
1510;2071
1516;2074
1514;2076
1509;2078
1507;2081
1497;2083
1492;2086
1488;2088
1483;2091
1481;2094
1479;2096
1486;2099
1493;2101
1499;2103
1503;2106
1500;2108
1502;2111
1506;2113
1509;2115
1512;2118
1512;2120
1506;2123
1502;2125
1501;2128
1499;2130
1494;2132
1488;2136
1482;2138
1479;2141
1479;2143
1485;2145
1493;2148
1500;2150
1503;2153
1505;2155
1506;2157
1504;2160
1507;2162
1508;2165
1507;2167
1505;2169
1503;2172
1500;2174
1498;2178
1496;2180
1492;2182
1491;2185
1495;2187
1502;2190
1504;2192
1506;2195
1508;2197
1509;2199
1520;2202
1523;2204
1518;2207
1515;2209
1513;2211
1512;2214
1511;2216
1517;2220
1526;2222
1526;2224
1522;2227
1529;2229
1537;2232
1543;2234
1548;2236
1548;2239
1562;2241
1573;2244
1576;2246
1574;2248
1565;2251
1552;2253
1552;2256
1565;2258
1567;2260
1563;2264
1568;2266
1566;2269
1557;2271
1563;2274
1574;2276
1566;2278
1575;2281
1583;2283
1582;2286
1572;2288
1564;2290
1559;2293
1557;2295
1554;2298
1558;2300
1582;2302
1596;2306
1609;2308
1615;2311
1610;2313
1627;2315
1666;2318
1675;2320
1682;2323
1683;2325
1660;2327
1643;2330
1632;2332
1615;2335
1604;2337
1640;2339
1696;2342
1699;2344
1672;2348
1644;2350
1621;2352
1598;2355
1588;2357
1596;2360
1594;2362
1596;2365
1576;2367
1563;2369
1571;2372
1598;2374
1612;2377
1592;2379
1575;2381
1578;2384
1571;2386
1543;2390
1525;2392
1524;2394
1538;2397
1564;2399
1582;2402
1574;2404
1593;2406
1584;2409
1558;2411
1540;2414
1527;2416
1510;2418
1517;2421
1546;2423
1545;2426
1523;2428
1517;2432
1537;2434
1549;2436
1560;2439
1558;2441
1558;2444
1556;2446
1526;2448
1495;2451
1489;2453
1502;2456
1493;2458
1498;2460
1517;2463
1517;2465
1492;2468
1475;2470
1472;2472
1486;2476
1529;2478
1539;2481
1506;2483
1479;2485
1486;2488
1514;2490
1537;2493
1535;2495
1514;2497
1498;2500
1484;2502
1485;2505
1510;2507
1548;2510
1557;2512
1527;2514
1504;2518
1495;2520
1499;2523
1505;2525
1504;2527
1492;2530
1479;2532
1543;2535
1586;2537
1571;2539
1524;2542
1500;2544
1499;2547
1491;2549
1491;2551
1480;2554
1452;2556
1452;2560
1510;2562
1594;2564
1597;2567
1544;2569
1509;2572
1477;2574
1438;2576
1454;2579
1493;2581
1511;2584
1503;2586
1560;2589
1560;2591
1520;2593
1462;2596
1427;2598
1409;2601
1409;2604
1423;2606
1463;2609
1509;2611
1545;2614
1558;2616
1533;2618
1483;2621
1445;2623
1432;2626
1463;2628
1500;2630
1494;2633
1451;2635
1438;2638
1453;2640
1466;2642
1516;2646
1528;2648
1493;2651
1455;2653
1444;2655
1500;2658
1513;2660
1457;2663
1450;2665
1481;2667
1490;2670
1454;2672
1477;2675
1496;2677
1497;2679
1507;2682
1517;2684
1493;2688
1475;2690
1464;2693
1433;2695
1426;2697
1431;2700
1426;2702
1431;2705
1432;2707
1440;2709
1433;2712
1422;2714
1416;2717
1435;2719
1460;2721
1478;2724
1454;2726
1432;2729
1448;2732
1496;2734
1494;2737
1459;2739
1429;2742
1420;2744
1440;2746
1454;2749
1449;2751
1454;2754
1472;2756
1478;2758
1454;2761
1443;2763
1439;2766
1435;2768
1432;2771
1451;2774
1472;2776
1473;2779
1446;2781
1437;2784
1459;2786
1468;2788
1461;2791
1468;2793
1474;2796
1460;2798
1454;2800
1508;2803
1502;2805
1455;2808
1403;2810
1433;2812
1449;2816
1443;2818
1434;2821
1428;2823
1423;2825
1455;2828
1474;2830
1464;2833
1434;2835
1412;2837
1410;2840
1415;2842
1473;2845
1503;2847
1481;2849
1434;2852
1443;2854
1459;2857
1444;2860
1409;2863
1395;2865
1438;2867
1458;2870
1437;2872
1407;2875
1416;2877
1448;2879
1475;2882
1466;2884
1450;2887
1433;2889
1431;2891
1438;2894
1433;2896
1456;2899
1482;2902
1483;2904
1493;2907
1527;2909
1524;2912
1476;2914
1468;2916
1451;2919
1427;2921
1418;2924
1427;2926
1455;2928
1454;2931
1437;2933
1429;2936
1448;2938
1487;2940
1477;2944
1429;2946
1402;2949
1393;2951
1406;2954
1415;2956
1410;2958
1407;2961
1424;2963
1466;2966
1486;2968
1472;2970
1439;2973
1451;2975
1496;2978
1513;2980
1476;2982
1431;2985
1412;2988
1421;2991
1439;2993
1468;2995
1469;2998
1460;3000
1468;3003
1512;3005
1510;3007
1497;3010
1482;3012
1455;3015
1436;3017
1428;3019
1415;3022
1412;3024
1451;3027
1515;3030
1524;3033
1478;3035
1452;3037
1442;3040
1464;3042
1484;3045
1490;3047
1478;3049
1479;3052
1486;3054
1492;3057
1481;3059
1457;3061
1435;3064
1431;3066
1433;3069
1441;3072
1451;3074
1510;3077
1547;3079
1518;3082
1468;3084
1466;3086
1491;3089
1502;3091
1484;3094
1464;3096
1482;3098
1475;3101
1462;3103
1451;3106
1448;3108
1456;3111
1468;3113
1460;3116
1441;3119
1515;3121
1543;3124
1492;3126
1448;3128
1423;3131
1417;3133
1423;3136
1454;3138
1456;3140
1448;3143
1451;3145
1483;3148
1481;3150
1470;3152
1484;3155
1501;3158
1509;3161
1522;3163
1519;3165
1497;3168
1480;3170
1477;3173
1492;3175
1497;3177
1493;3180
1481;3182
1469;3185
1487;3187
1522;3190
1528;3192
1505;3194
1489;3197
1514;3200
1498;3203
1466;3205
1454;3207
1441;3210
1426;3212
1437;3215
1487;3217
1504;3219
1500;3222
1465;3224
1441;3227
1432;3229
1448;3231
1483;3234
1511;3236
1508;3239
1485;3241
1476;3244
1469;3247
1476;3249
1497;3252
1502;3254
1511;3256
1518;3259
1499;3261
1502;3264
1494;3266
1454;3268
1428;3271
1446;3273
1484;3276
1518;3278
1524;3281
1503;3283
1469;3286
1459;3289
1495;3291
1502;3294
1476;3296
1444;3298
1445;3301
1476;3303
1503;3306
1509;3308
1507;3310
1490;3313
1507;3315
1574;3318
1580;3320
1533;3322
1488;3325
1482;3328
1475;3331
1477;3333
1485;3335
1466;3338
1442;3340
1442;3343
1494;3345
1534;3347
1556;3350
1515;3352
1474;3355
1458;3357
1469;3359
1488;3362
1491;3364
1498;3367
1500;3369
1483;3373
1451;3375
1449;3377
1468;3380
1468;3382
1474;3385
1486;3387
1514;3389
1498;3392
1481;3394
1485;3397
1512;3399
1520;3401
1494;3404
1465;3406
1445;3409
1428;3411
1418;3414
1440;3417
1516;3419
1552;3422
1519;3424
1479;3426
1459;3429
