emg;time
1499;730
1499;733
1499;735
1499;737
1504;740
1506;742
1506;744
1503;747
1502;749
1501;751
1500;754
1498;756
1497;758
1497;761
1496;763
1497;765
1500;769
1503;771
1505;774
1503;776
1502;778
1501;781
1502;783
1508;785
1511;788
1507;790
1499;792
1497;795
1495;797
1494;799
1493;802
1492;804
1491;807
1491;809
1491;812
1491;815
1492;817
1493;819
1495;822
1496;824
1496;826
1496;829
1496;831
1497;833
1499;836
1499;838
1498;840
1498;843
1497;845
1495;848
1493;850
1492;852
1492;856
1492;858
1496;860
1500;863
1500;865
1498;867
1493;870
1492;872
1491;874
1491;877
1491;879
1492;882
1492;884
1493;886
1491;889
1490;891
1494;893
1495;897
1492;899
1490;901
1489;904
1489;906
1488;908
1488;911
1489;913
1488;915
1487;918
1485;920
1483;923
1484;925
1487;927
1489;930
1489;932
1487;934
1485;937
1484;940
1482;942
1482;945
1486;947
1491;949
1493;952
1490;954
1485;956
1482;959
1482;961
1481;964
1481;966
1482;968
1482;971
1483;973
1487;975
1488;978
1486;980
1486;983
1488;986
1487;988
1484;990
1481;993
1480;995
1479;997
1480;1000
1483;1002
1485;1005
1486;1007
1489;1009
1487;1012
1485;1014
1482;1017
1481;1019
1481;1021
1481;1025
1482;1027
1482;1030
1483;1032
1484;1035
1484;1037
1487;1039
1489;1042
1491;1044
1491;1047
1495;1049
1496;1051
1495;1054
1491;1056
1489;1059
1487;1061
1488;1063
1491;1067
1493;1069
1495;1072
1495;1074
1493;1076
1490;1079
1488;1081
1487;1084
1486;1086
1486;1088
1485;1091
1485;1093
1485;1096
1486;1098
1487;1100
1488;1103
1491;1105
1494;1108
1495;1111
1493;1113
1491;1116
1489;1118
1488;1121
1487;1123
1487;1125
1489;1128
1491;1130
1491;1133
1491;1135
1492;1138
1493;1140
1494;1142
1494;1145
1494;1147
1495;1150
1492;1153
1489;1155
1489;1158
1489;1160
1488;1163
1488;1165
1491;1167
1494;1170
1492;1172
1494;1175
1498;1177
1499;1179
1495;1182
1492;1184
1490;1187
1489;1189
1488;1191
1488;1195
1488;1197
1489;1200
1490;1202
1493;1204
1495;1207
1496;1209
1495;1212
1493;1214
1493;1216
1493;1219
1494;1221
1496;1224
1501;1226
1504;1229
1503;1231
1501;1233
1498;1236
1497;1239
1496;1242
1498;1244
1499;1246
1500;1249
1500;1251
1499;1254
1496;1256
1494;1258
1493;1261
1492;1263
1493;1266
1497;1268
1500;1270
1501;1273
1499;1275
1495;1278
1494;1281
1492;1283
1491;1286
1491;1288
1491;1291
1491;1293
1491;1295
1491;1298
1491;1300
1493;1303
1498;1305
1503;1307
1503;1310
1500;1312
1498;1315
1496;1317
1501;1320
1508;1323
1508;1325
1504;1328
1500;1330
1501;1333
1500;1335
1497;1337
1496;1340
1495;1342
1495;1345
1495;1347
1494;1349
1493;1352
1493;1354
1494;1357
1494;1359
1493;1361
1492;1364
1492;1367
1492;1370
1491;1372
1491;1374
1492;1377
1497;1379
1502;1382
1504;1384
1500;1386
1497;1389
1497;1391
1496;1394
1497;1396
1501;1398
1502;1401
1501;1403
1499;1406
1495;1409
1493;1411
1492;1414
1491;1416
1491;1419
1491;1421
1491;1424
1491;1426
1491;1428
1492;1431
1493;1433
1496;1436
1498;1438
1497;1440
1495;1443
1494;1445
1495;1448
1499;1451
1503;1453
1507;1456
1509;1458
1505;1461
1499;1463
1496;1465
1497;1468
1501;1470
1507;1473
1507;1475
1502;1477
1498;1480
1497;1482
1497;1485
1499;1487
1501;1489
1501;1492
1498;1495
1495;1498
1493;1500
1492;1502
1491;1505
1490;1507
1490;1510
1489;1512
1488;1515
1488;1517
1489;1519
1493;1522
1498;1524
1502;1527
1507;1529
1513;1531
1511;1534
1506;1537
1501;1540
1498;1542
1496;1544
1493;1547
1490;1549
1488;1552
1488;1554
1488;1556
1488;1559
1490;1561
1491;1564
1489;1566
1487;1568
1485;1571
1485;1573
1485;1576
1485;1579
1486;1581
1493;1584
1499;1586
1502;1589
1507;1591
1507;1593
1503;1596
1501;1598
1506;1601
1507;1603
1521;1606
1544;1608
1563;1610
1556;1613
1533;1615
1516;1618
1507;1620
1501;1623
1500;1626
1499;1628
1498;1631
1502;1633
1524;1635
1547;1638
1549;1640
1539;1643
1535;1645
1545;1647
1549;1650
1542;1652
1537;1655
1539;1657
1547;1659
1548;1662
1549;1665
1551;1668
1549;1670
1541;1672
1534;1675
1540;1677
1572;1680
1586;1682
1570;1684
1542;1687
1530;1689
1524;1692
1516;1694
1519;1696
1545;1699
1559;1701
1563;1704
1563;1707
1553;1709
1546;1712
1537;1714
1517;1717
1502;1719
1503;1722
1512;1724
1529;1726
1550;1729
1562;1731
1552;1734
1532;1736
1509;1738
1486;1741
1489;1743
1499;1746
1513;1748
1519;1751
1521;1754
1505;1756
1486;1759
1474;1761
1464;1763
1467;1766
1470;1768
1477;1771
1480;1773
1476;1775
1472;1778
1476;1780
1462;1783
1465;1785
1474;1787
1484;1790
1501;1793
1528;1796
1537;1798
1525;1800
1510;1803
1497;1805
1483;1808
1468;1810
1451;1812
1442;1815
1441;1817
1444;1820
1450;1822
1467;1825
1486;1827
1485;1829
1469;1832
1462;1835
1452;1838
1440;1840
1448;1842
1475;1845
1484;1847
1481;1850
1504;1852
1538;1854
1527;1857
1498;1859
1470;1862
1463;1864
1459;1866
1443;1869
1437;1871
1458;1874
1500;1876
1509;1879
1487;1882
1474;1884
1473;1887
1492;1889
1489;1891
1472;1894
1463;1896
1467;1899
1477;1901
1494;1903
1515;1906
1494;1908
1473;1911
1486;1913
1519;1916
1542;1918
1559;1921
1547;1924
1519;1926
1486;1929
1472;1931
1468;1933
1465;1936
1475;1938
1490;1941
1489;1943
1475;1945
1465;1948
1459;1950
1452;1953
1449;1955
1445;1957
1450;1960
1453;1963
1450;1966
1458;1968
1481;1970
1497;1973
1503;1975
1521;1978
1530;1980
1522;1982
1506;1985
1490;1987
1478;1990
1476;1992
1489;1994
1486;1997
1472;1999
1479;2002
1494;2004
1505;2007
1493;2010
1475;2012
1456;2015
1445;2017
1450;2019
1460;2022
1463;2024
1448;2027
1437;2029
1443;2032
1448;2034
1450;2036
1460;2039
1473;2041
1478;2044
1482;2046
1473;2049
1462;2052
1456;2054
1450;2057
1443;2059
1441;2061
1438;2064
1433;2066
1451;2069
1472;2071
1465;2073
1454;2076
1456;2078
1458;2081
1454;2083
1482;2085
1507;2088
1524;2091
1495;2094
1471;2096
1458;2098
1450;2101
1449;2103
1455;2106
1471;2108
1478;2110
1463;2113
1448;2115
1457;2118
1473;2120
1475;2123
1466;2125
1478;2127
1500;2130
1499;2132
1479;2136
1473;2138
1472;2140
1480;2143
1481;2145
1476;2148
1465;2150
1454;2152
1447;2155
1461;2157
1473;2160
1480;2162
1467;2164
1463;2167
1451;2169
1449;2172
1448;2174
1442;2177
1441;2180
1469;2182
1494;2185
1500;2187
1502;2189
1506;2192
1519;2194
1527;2197
1519;2199
1492;2202
1495;2204
1515;2206
1526;2209
1520;2211
1500;2214
1486;2216
1481;2219
1487;2222
1510;2224
1523;2227
1502;2229
1488;2231
1484;2234
1500;2236
1520;2239
1497;2241
1481;2243
1473;2246
1473;2248
1478;2251
1484;2253
1483;2255
1476;2258
1492;2260
1494;2264
1501;2266
1505;2268
1500;2271
1502;2273
1508;2276
1502;2278
1487;2281
1486;2283
1479;2285
1472;2288
1474;2290
1490;2293
1514;2295
1532;2297
1533;2300
1513;2302
1502;2306
1499;2308
1495;2310
1484;2313
1478;2315
1488;2318
1496;2320
1516;2322
1533;2325
1509;2327
1488;2330
1475;2332
1476;2334
1488;2337
1499;2339
1513;2342
1503;2344
1494;2347
1495;2350
1513;2352
1532;2355
1521;2357
1507;2360
1500;2362
1484;2364
1470;2367
1467;2369
1469;2372
1474;2374
1498;2376
1520;2379
1533;2381
1517;2384
1493;2386
1482;2388
1476;2392
1484;2394
1488;2397
1481;2399
1472;2401
1471;2404
1467;2406
1472;2409
1479;2411
1484;2413
1490;2416
1496;2418
1496;2421
1493;2423
1483;2425
1481;2428
1492;2430
1508;2434
1518;2436
1536;2439
1538;2441
1529;2443
1524;2446
1514;2448
1501;2451
1486;2453
1491;2455
1512;2458
1518;2460
1505;2463
1489;2465
1483;2467
1497;2470
1519;2472
1527;2476
1523;2478
1521;2480
1523;2483
1537;2485
1550;2488
1557;2490
1544;2492
1519;2495
1513;2497
1504;2500
1495;2502
1492;2504
1498;2507
1512;2509
1516;2512
1515;2514
1503;2518
1481;2520
1470;2522
1491;2525
1507;2527
1500;2530
1483;2532
1488;2534
1500;2537
1505;2539
1510;2542
1506;2544
1517;2546
1506;2549
1493;2551
1488;2554
1489;2556
1512;2558
1527;2562
1515;2564
1499;2567
1506;2569
1530;2571
1551;2574
1554;2576
1534;2579
1512;2581
1506;2583
1490;2586
1483;2588
1488;2591
1505;2593
1517;2596
1513;2598
1506;2600
1508;2604
1508;2606
1492;2609
1483;2611
1507;2613
1539;2616
1566;2618
1566;2621
1540;2623
1522;2625
1494;2628
1491;2630
1493;2633
1509;2635
1519;2637
1511;2640
1499;2642
1479;2646
1470;2648
1462;2650
1469;2653
1485;2655
1497;2658
1497;2660
1495;2662
1488;2665
1488;2667
1492;2670
1485;2672
1483;2674
1478;2677
1471;2679
1473;2682
1474;2684
1486;2688
1522;2690
1551;2692
1538;2695
1502;2697
1487;2700
1479;2702
1477;2704
1483;2707
1488;2709
1482;2712
1472;2714
1473;2716
1493;2719
1517;2721
1497;2724
1472;2726
1462;2728
1468;2732
1494;2734
1508;2737
1494;2739
1486;2741
1484;2744
1486;2746
1472;2749
1472;2751
1480;2753
1487;2756
1480;2758
1470;2761
1468;2763
1466;2765
1467;2768
1469;2770
1477;2774
1489;2776
1491;2779
1498;2781
1516;2783
1539;2786
1528;2788
1504;2791
1481;2793
1471;2795
1474;2798
1483;2800
1492;2803
1490;2805
1476;2807
1470;2810
1479;2812
1482;2816
1493;2818
1513;2820
1532;2823
1518;2825
1488;2828
1477;2830
1480;2832
1489;2835
1499;2837
1497;2840
1482;2842
1471;2844
1469;2847
1477;2849
1496;2852
1504;2854
1507;2856
1503;2860
1496;2862
1490;2865
1482;2867
1495;2870
1514;2872
1519;2874
1509;2877
1485;2879
1477;2882
1491;2884
1502;2886
1518;2889
1539;2891
1543;2894
1528;2896
1507;2898
1493;2902
1490;2904
1485;2907
1479;2909
1474;2911
1474;2914
1470;2916
1464;2919
1462;2921
1460;2923
1463;2926
1465;2928
1460;2931
1462;2933
1464;2935
1463;2938
1464;2940
1465;2944
1462;2946
1457;2949
1457;2951
1456;2953
1461;2956
1468;2958
1475;2961
1477;2963
1482;2965
1486;2968
1492;2970
1510;2973
1526;2975
1534;2977
1520;2980
1502;2982
1501;2985
1506;2988
1499;2990
1502;2993
1497;2995
1493;2998
1486;3000
1483;3002
1481;3005
1490;3007
1496;3010
1506;3012
1511;3014
1517;3017
1522;3019
1524;3022
1508;3024
1499;3027
1508;3030
1523;3032
1525;3035
1524;3037
1522;3040
1508;3042
1504;3044
1514;3047
1522;3049
1525;3052
1513;3054
1498;3056
1494;3059
1495;3061
1501;3064
1502;3066
1506;3068
1508;3072
1505;3074
1507;3077
1508;3079
1507;3081
1509;3084
1514;3086
1524;3089
1522;3091
1516;3093
1512;3096
1506;3098
1500;3101
1505;3103
1516;3106
1509;3108
1508;3110
1529;3113
1533;3116
1516;3119
1516;3121
1536;3123
1550;3126
1551;3128
1550;3131
1534;3133
1513;3135
1501;3138
1510;3140
1526;3143
1524;3145
1507;3147
1500;3150
1493;3152
1492;3155
1490;3158
1497;3160
1522;3163
1553;3165
1551;3168
1543;3170
1522;3173
1494;3175
1495;3177
1504;3180
1508;3182
1517;3185
1554;3187
1570;3189
1546;3192
1557;3194
1583;3197
1592;3200
1587;3202
1581;3205
1571;3207
1546;3210
1529;3212
1513;3214
1538;3217
1570;3219
1585;3222
1584;3224
1595;3226
1583;3229
1563;3231
1576;3234
1600;3236
1595;3238
1618;3241
1656;3244
1658;3247
1607;3249
1543;3251
1498;3254
1474;3256
1457;3259
1440;3261
1431;3264
1428;3266
1428;3268
1427;3271
1424;3273
1421;3276
1415;3278
1436;3280
1459;3283
1500;3286
1517;3289
1505;3291
1498;3293
1490;3296
1465;3298
1452;3301
1451;3303
1453;3305
1477;3308
1504;3310
1508;3313
1470;3315
1470;3317
1488;3320
1502;3322
1504;3325
1483;3328
1462;3330
1444;3333
1447;3335
1461;3338
1452;3340
1431;3342
1447;3345
1470;3347
1494;3350
1491;3352
1459;3355
1461;3357
1497;3359
1534;3362
1520;3364
1477;3367
1442;3369
1431;3372
1423;3375
1427;3377
1447;3380
1451;3382
1433;3384
1422;3387
1420;3389
1415;3392
1417;3394
1440;3396
1471;3399
1490;3401
1490;3404
1484;3406
1481;3408
1475;3411
1482;3414
1460;3417
1440;3419
1449;3421
1488;3424
1532;3426
1518;3429
1463;3431
1440;3433
1438;3436
1449;3438
1477;3441
1487;3443
1463;3446
1442;3448
1440;3450
1449;3453
1478;3456
1501;3459
1489;3461
1470;3463
1460;3466
1470;3468
1474;3471
1467;3473
1455;3475
1438;3478
1433;3480
1437;3483
1444;3485
1455;3487
1490;3490
1520;3492
1504;3495
1467;3497
1457;3500
1463;3503
1480;3505
1480;3508
1455;3510
1447;3512
1444;3515
1445;3517
1451;3520
1495;3522
1548;3525
1553;3527
1531;3529
1505;3532
1475;3534
1447;3537
1439;3539
1444;3542
1473;3545
1493;3547
1505;3550
1515;3552
1517;3554
1497;3557
1461;3559
1453;3562
1477;3564
1498;3566
1507;3569
1490;3571
1484;3574
1486;3576
1481;3578
1472;3581
1463;3584
1456;3587
1450;3589
1454;3591
1492;3594
1566;3596
1582;3599
1529;3601
1490;3604
1462;3606
1462;3608
1489;3611
1510;3613
1499;3616
1478;3618
1456;3620
1443;3623
1444;3625
1489;3629
1537;3631
1572;3633
1551;3636
1514;3638
1501;3641
1520;3643
1574;3645
1617;3648
1600;3650
1574;3653
1564;3655
1593;3657
1598;3660
1551;3662
1500;3665
1532;3667
1601;3670
1669;3673
1632;3675
1574;3678
1530;3680
1533;3683
1570;3685
1615;3687
1608;3690
1535;3692
1495;3695
1467;3697
1440;3699
1424;3702
1424;3704
1432;3707
1450;3709
1435;3712
1406;3715
1398;3717
1392;3720
1397;3722
1404;3724
1410;3727
1419;3729
1424;3732
1427;3734
1434;3736
1455;3739
1471;3741
1467;3744
1478;3746
1494;3748
1522;3751
1510;3753
1483;3757
1478;3759
1474;3762
1471;3764
1445;3766
1440;3769
1448;3771
1455;3774
1462;3776
1454;3778
1466;3781
1479;3783
1472;3786
1464;3788
1462;3790
1466;3793
1450;3795
1441;3799
1438;3801
1437;3803
1430;3806
1428;3808
1432;3811
1482;3813
1541;3815
1532;3818
1468;3820
1439;3823
1428;3825
1438;3827
1470;3830
1501;3832
1481;3835
1446;3837
1425;3841
1431;3843
1468;3845
1499;3848
1491;3850
1466;3853
1480;3855
1484;3857
1472;3860
1472;3862
1489;3865
1490;3867
1479;3869
1469;3872
1467;3874
1453;3877
1442;3879
1449;3881
1471;3885
1486;3887
1484;3890
1478;3892
1482;3894
1465;3897
1445;3899
1443;3902
1437;3904
1441;3906
1459;3909
1477;3911
1490;3914
1486;3916
1471;3918
1473;3921
1489;3923
1495;3927
1480;3929
1465;3932
1463;3934
1458;3936
1460;3939
1488;3941
1506;3944
1497;3946
1462;3948
1454;3951
1457;3953
1475;3956
1492;3958
1477;3960
1463;3963
1457;3965
1453;3969
1454;3971
1472;3973
1515;3976
1544;3978
1555;3981
1527;3983
1492;3985
1476;3988
1469;3990
1476;3993
1494;3995
1509;3997
1499;4000
1486;4002
1477;4005
1470;4007
1477;4011
1498;4013
1511;4015
1514;4018
1512;4020
1506;4023
1497;4025
1503;4027
1507;4030
1508;4032
1513;4035
1523;4037
1511;4039
1514;4042
1516;4044
1497;4047
1475;4049
1473;4051
1475;4055
1484;4057
1491;4060
1496;4062
1502;4064
1501;4067
1502;4069
1502;4072
1495;4074
1508;4076
1524;4079
1532;4081
1517;4084
1510;4086
1508;4089
1517;4091
1532;4093
1537;4097
1534;4099
1538;4102
1535;4104
1528;4106
1522;4109
1536;4111
1543;4114
1543;4116
1539;4118
1531;4121
1522;4123
1504;4126
1512;4128
1520;4130
1520;4133
1508;4135
1498;4139
1493;4141
1494;4143
1506;4146
1532;4148
1545;4151
1529;4153
1504;4155
1490;4158
1503;4160
1540;4163
1544;4165
1506;4168
1492;4170
1490;4172
1496;4175
1502;4177
1505;4180
1489;4183
1476;4185
1486;4188
1498;4190
1496;4193
1492;4195
1504;4197
1517;4200
1532;4202
1532;4205
1516;4207
1533;4209
1550;4212
1535;4214
1507;4217
1488;4219
1483;4221
1479;4225
1479;4227
1508;4230
1566;4232
1585;4234
1560;4237
1523;4239
1497;4242
1483;4244
1479;4247
1485;4249
1505;4251
1520;4254
1521;4256
1518;4259
1507;4261
1497;4263
1508;4267
1515;4269
1518;4272
1509;4274
1522;4276
1541;4279
1530;4281
1499;4284
1482;4286
1474;4288
1474;4291
1480;4293
1487;4296
1497;4298
1512;4300
1516;4303
1530;4305
1536;4308
1529;4311
1527;4313
1527;4316
1530;4318
1520;4321
1507;4323
1497;4326
1493;4328
1512;4330
1527;4333
1521;4335
1511;4338
1497;4340
1505;4342
1529;4345
1586;4347
1618;4350
1621;4353
1560;4355
1519;4358
1496;4360
1485;4363
1474;4365
1468;4367
1475;4370
1501;4372
1522;4375
1524;4377
1500;4379
1490;4382
1508;4384
1555;4387
1571;4389
1562;4391
1520;4395
1510;4397
1505;4400
1497;4402
1500;4405
1513;4407
1516;4409
1505;4412
1499;4414
1493;4417
1497;4419
1491;4421
1486;4424
1502;4426
1534;4429
1536;4431
1534;4433
1527;4436
1525;4439
1526;4442
1522;4444
1520;4446
1521;4449
1505;4451
1493;4454
1484;4456
1488;4458
1499;4461
1496;4463
1498;4466
1516;4468
1541;4470
1560;4473
1556;4475
1541;4478
1534;4481
1521;4484
1496;4486
1485;4488
1484;4491
1479;4493
1475;4496
1480;4498
1491;4500
1486;4503
1484;4505
1489;4508
1491;4510
1476;4512
1481;4515
1493;4517
1511;4520
1526;4523
1519;4525
1494;4528
1476;4530
1468;4533
1479;4535
1490;4537
1489;4540
1478;4542
1478;4545
1489;4547
1506;4549
1507;4552
1496;4554
1481;4557
1481;4559
1492;4562
1513;4564
1518;4567
1498;4570
1482;4572
1472;4575
1466;4577
1493;4579
1526;4582
1544;4584
1512;4587
1483;4589
1473;4591
1470;4594
1471;4596
1473;4599
1477;4601
1495;4603
1505;4606
1498;4609
1493;4612
1488;4614
1504;4616
1541;4619
1551;4621
1517;4624
1484;4626
1473;4629
1470;4631
1472;4633
1480;4636
1492;4638
1486;4641
1476;4643
1471;4645
1476;4648
1486;4651
1487;4654
1499;4656
1506;4658
1499;4661
1487;4663
1492;4666
1482;4668
1481;4670
1477;4673
1470;4675
1485;4678
1502;4680
1528;4682
1558;4685
1577;4687
1528;4690
1486;4692
1469;4695
1469;4698
1481;4700
1484;4703
1465;4705
1462;4708
1461;4710
1469;4712
1473;4715
1494;4717
1514;4720
1499;4722
1492;4724
1514;4727
1526;4729
1501;4732
1495;4734
1496;4737
1485;4740
1475;4742
1480;4745
1496;4747
1510;4749
1524;4752
1517;4754
1512;4757
1518;4759
1495;4761
1479;4764
1466;4766
1465;4769
1475;4771
1489;4774
1502;4776
1505;4779
1488;4782
1481;4784
1482;4787
1490;4789
1500;4791
1502;4794
1494;4796
1477;4799
1466;4801
1457;4803
1449;4806
1457;4808
1476;4811
1496;4813
1524;4815
1516;4818
1510;4820
1498;4824
1482;4826
1476;4828
1475;4831
1476;4833
1475;4836
1481;4838
1490;4840
1500;4843
1491;4845
1487;4848
1482;4850
1483;4852
1484;4855
1494;4857
1509;4860
1503;4862
1492;4866
1492;4868
1499;4870
1493;4873
1492;4875
1495;4878
1483;4880
1484;4882
1488;4885
1514;4887
1536;4890
1533;4892
1497;4894
1482;4897
1491;4899
1499;4902
1497;4904
1493;4907
1489;4910
1479;4912
1477;4915
1477;4917
1478;4919
1480;4922
1489;4924
1512;4927
1522;4929
1518;4931
1493;4934
1494;4936
1524;4939
1533;4941
1510;4944
1488;4946
1494;4948
1505;4952
1499;4954
1493;4957
1505;4959
1526;4961
1533;4964
1524;4966
1524;4969
1538;4971
1525;4973
1523;4976
1545;4978
1545;4981
1524;4983
1491;4985
1481;4988
1486;4990
1486;4994
1482;4996
1474;4998
1475;5001
1488;5003
1521;5006
1536;5008
1543;5011
1514;5013
1512;5015
1520;5018
1519;5020
1505;5023
1511;5025
1501;5027
1476;5030
1464;5032
1467;5036
1481;5038
1495;5040
1486;5043
1480;5045
1516;5048
1560;5050
1554;5052
1523;5055
1483;5057
1468;5060
1457;5062
1459;5064
1472;5067
1487;5069
1498;5072
1515;5074
1515;5078
1494;5080
1497;5082
1503;5085
1505;5087
1492;5090
1494;5092
1497;5094
1513;5097
1528;5099
1534;5102
1509;5104
1483;5106
1475;5109
1481;5111
1486;5114
1482;5116
1478;5118
1483;5122
1483;5124
1479;5127
1481;5129
1498;5131
1515;5134
1514;5136
1503;5139
1501;5141
1499;5144
1494;5146
1489;5148
1492;5151
1490;5153
1473;5156
1469;5158
1467;5160
1468;5164
1468;5166
1489;5169
1507;5171
1498;5173
1488;5176
1484;5178
1472;5181
1471;5183
1485;5185
1491;5188
1477;5190
1479;5193
1505;5195
1526;5197
1519;5200
1506;5202
1490;5206
1486;5208
1481;5210
1475;5213
1473;5215
1470;5218
1468;5220
1468;5222
1470;5225
1474;5227
1493;5230
1503;5232
1497;5235
1486;5237
1477;5239
1473;5242
1483;5244
1495;5248
1502;5250
1501;5252
1501;5255
1501;5257
1492;5260
1485;5262
1483;5264
1479;5267
1479;5269
1486;5272
1523;5274
1546;5276
1536;5279
1513;5281
1503;5284
1497;5286
1497;5288
1488;5292
1481;5294
1482;5297
1475;5299
1465;5301
1461;5304
1463;5306
1466;5309
1468;5311
1474;5313
1483;5316
1499;5318
1517;5321
1505;5323
1484;5326
1476;5328
1481;5330
1501;5334
1528;5336
1537;5339
1526;5341
1511;5343
1496;5346
1485;5348
1487;5351
1484;5353
1485;5355
1493;5358
1489;5360
1476;5363
1461;5365
1467;5367
1487;5370
1510;5372
1505;5376
1485;5378
1483;5380
1482;5383
1517;5385
1560;5388
1565;5390
1533;5393
1496;5395
1475;5397
1466;5400
1472;5402
1478;5405
1482;5407
1488;5409
1472;5412
1469;5414
1481;5417
1483;5420
1477;5422
1470;5425
1467;5427
1468;5430
1481;5432
1535;5434
1562;5437
1525;5439
1499;5442
1490;5444
1489;5446
1483;5449
1470;5451
1481;5454
1502;5456
1513;5458
1515;5462
1498;5464
1492;5467
1507;5469
1519;5472
1518;5474
1501;5476
1485;5479
1472;5481
1468;5484
1470;5486
1476;5488
1486;5491
1493;5493
1500;5496
1513;5498
1524;5500
1512;5504
1490;5506
1478;5509
1471;5511
1483;5513
1490;5516
1483;5518
1479;5521
1481;5523
1485;5525
1488;5528
1504;5530
1519;5533
1530;5535
1536;5537
1529;5540
1502;5542
1488;5545
1481;5548
1475;5551
1482;5553
1495;5555
1496;5558
1505;5560
1505;5563
1494;5565
1491;5567
1502;5570
1507;5572
1491;5575
1481;5577
1480;5579
1488;5582
1486;5584
1491;5587
1499;5590
1508;5592
1489;5595
1514;5597
1540;5600
1534;5602
1516;5604
1500;5607
1496;5609
1481;5612
1474;5614
1468;5617
1464;5619
1464;5621
1465;5624
1465;5626
1472;5629
1482;5632
1492;5634
1529;5637
1561;5639
1569;5642
1517;5644
1476;5646
1465;5649
1461;5651
1458;5654
1462;5656
1468;5658
1470;5661
1467;5663
1466;5666
1466;5668
1498;5670
1524;5673
1527;5676
1518;5679
1507;5681
1490;5683
1466;5686
1462;5688
1465;5691
1466;5693
1457;5696
1456;5698
1463;5700
1469;5703
1481;5705
1484;5708
1469;5710
1465;5712
1475;5715
1484;5718
1479;5721
1475;5723
1484;5725
1521;5728
1546;5730
1537;5733
1503;5735
1476;5737
1458;5740
1460;5742
1478;5745
1488;5747
1486;5749
1492;5752
1496;5754
1489;5757
1478;5760
1472;5762
1464;5765
1465;5767
1467;5770
1467;5772
1470;5775
1465;5777
1467;5779
1470;5782
1482;5784
1495;5787
1500;5789
1495;5791
1497;5794
1509;5796
1529;5799
1547;5801
1560;5804
1565;5807
1538;5809
1501;5812
1486;5814
1479;5816
1478;5819
1484;5821
1513;5824
1539;5826
1529;5828
1504;5831
1483;5833
1468;5836
1463;5838
1473;5840
1494;5843
1505;5846
1488;5849
1465;5851
1463;5854
1462;5856
1461;5858
1471;5861
1500;5863
1521;5866
1505;5868
1481;5870
1467;5873
1462;5875
1460;5878
1467;5880
1471;5882
1470;5885
1476;5888
