1508	I2C Verbindung gefunden!.
1470	2
1469	4
1471	7
1470	9
1472	11
1475	13
1471	16
1472	18
1474	20
1471	23
1470	25
1494	27
1513	30
1517	32
1514	34
1509	36
1498	39
1483	41
1479	44
1482	47
1482	49
1477	51
1465	54
1482	56
1501	58
1504	61
1499	63
1492	65
1482	67
1475	70
1466	72
1465	74
1472	77
1482	79
1478	81
1474	84
1481	87
1498	89
1495	91
1480	94
1471	96
1482	98
1492	101
1490	103
1485	105
1482	108
1485	110
1479	112
1472	115
1473	117
1472	120
1473	122
1481	124
1490	128
1497	130
1501	132
1506	135
1513	137
1510	139
1506	142
1497	144
1499	146
1498	149
1496	151
1495	153
1502	156
1507	158
1508	161
1514	163
1514	165
1505	168
1493	171
1487	173
1486	176
1480	178
1476	180
1488	183
1497	185
1500	187
1499	190
1496	192
1492	194
1491	197
1496	199
1495	202
1497	204
1495	206
1490	209
1488	211
1484	214
1483	217
1486	219
1491	221
1492	224
1496	226
1496	228
1496	231
1492	233
1506	235
1512	238
1515	240
1503	243
1493	245
1492	247
1495	250
1501	252
1501	254
1497	258
1492	260
1489	262
1486	265
1484	267
1493	269
1510	272
1515	274
1501	276
1487	279
1478	281
1475	284
1483	286
1489	288
1493	291
1496	293
1511	295
1512	299
1504	301
1493	303
1485	306
1486	308
1494	310
1507	313
1507	315
1502	318
1496	320
1487	322
1478	325
1470	327
1467	329
1468	332
1468	334
1470	336
1474	339
1474	342
1475	344
1472	347
1469	349
1473	351
1484	354
1489	356
1490	359
1484	361
1479	363
1485	366
1495	368
1499	370
1498	373
1491	375
1485	377
1480	380
1473	382
1469	385
1466	388
1466	390
1470	393
1471	395
1474	397
1486	400
1492	402
1491	404
1482	407
1474	409
1469	411
1465	414
1461	416
1457	418
1458	421
1468	423
1490	425
1499	429
1501	431
1500	434
1508	436
1508	438
1496	441
1480	443
1472	445
1468	448
1470	450
1479	452
1479	455
1486	457
1493	459
1491	462
1489	464
1481	466
1494	470
1495	472
1492	475
1486	477
1475	479
1474	482
1483	484
1490	486
1487	489
1485	491
1479	493
1475	496
1477	498
1474	500
1469	503
1465	505
1470	508
1475	510
1480	513
1482	516
1484	518
1491	520
1497	523
1506	525
1506	527
1500	530
1498	532
1492	534
1486	537
1479	539
1482	541
1488	544
1500	546
1496	549
1499	551
1500	553
1499	557
1517	559
1521	561
1509	564
1495	566
1483	568
1481	571
1477	573
1474	575
1477	578
1476	580
1488	582
1503	585
1514	587
1521	590
1509	592
1491	594
1486	598
1489	600
1492	602
1489	605
1487	607
1481	609
1477	612
1482	614
1485	616
1501	619
1508	621
1504	624
1492	626
1484	628
1478	631
1479	633
1481	635
1490	638
1491	641
1490	643
1487	646
1487	648
1490	650
1502	653
1504	655
1500	657
1497	660
1495	662
1492	665
1488	667
1485	669
1483	672
1490	674
1507	676
1521	679
1517	681
1535	684
1540	687
1523	689
1503	691
1492	694
1492	696
1521	699
1528	701
1518	703
1499	706
1477	708
1469	710
1470	713
1471	715
1466	717
1464	720
1466	722
1463	724
1464	728
1466	730
1467	732
1470	735
1483	737
1493	740
1513	742
1529	744
1537	747
1534	749
1528	751
1520	754
1508	756
1495	758
1493	761
1499	763
1511	765
1509	769
1497	771
1494	774
1505	776
1504	778
1495	781
1489	783
1485	785
1483	788
1477	790
1472	792
1474	795
1482	797
1487	799
1492	802
1498	804
1500	806
1498	809
1497	812
1496	815
1494	817
1494	819
1497	822
1496	824
1494	826
1502	829
1515	831
1515	833
1522	836
1545	838
1540	840
1530	843
1538	845
1529	848
1512	850
1501	852
1493	856
1486	858
1481	860
1483	863
1482	865
1486	867
1486	870
1483	872
1480	874
1479	877
1488	879
1491	881
1489	884
1482	886
1475	889
1467	891
1471	893
1497	897
1506	899
1514	901
1538	904
1545	906
1534	908
1523	911
1526	913
1526	915
1542	918
1567	920
1550	922
1526	925
1497	927
1478	930
1474	932
1469	934
1463	937
1467	940
1474	942
1479	945
1473	947
1467	949
1466	952
1471	954
1491	956
1496	959
1498	961
1511	964
1507	966
1504	968
1497	971
1486	973
1485	975
1489	978
1487	980
1487	983
1487	986
1505	988
1529	990
1526	993
1525	995
