emg;time
1497;1458
1493;1461
1486;1463
1482;1465
1478;1468
1479;1470
1482;1473
1492;1475
1503;1477
1529;1480
1540;1482
1535;1485
1519;1487
1505;1489
1486;1492
1479;1495
1476;1498
1473;1500
1475;1502
1476;1505
1482;1507
1490;1510
1495;1512
1493;1514
1492;1517
1523;1519
1540;1522
1531;1524
1504;1527
1493;1529
1486;1531
1487;1534
1495;1537
1520;1540
1520;1542
1509;1544
1507;1547
1498;1549
1487;1552
1482;1554
1492;1556
1507;1559
1513;1561
1523;1564
1531;1566
1535;1568
1530;1571
1519;1573
1510;1576
1496;1579
1491;1581
1512;1584
1548;1586
1562;1589
1547;1591
1531;1593
1524;1596
1518;1598
1507;1601
1501;1603
1511;1606
1538;1608
1563;1610
1587;1613
1580;1615
1562;1618
1544;1620
1531;1623
1502;1626
1522;1628
1579;1631
1612;1633
1579;1635
1527;1638
1499;1640
1538;1643
1605;1645
1601;1647
1562;1650
1519;1652
1537;1655
1560;1657
1558;1659
1529;1662
1496;1665
1517;1668
1538;1670
1533;1672
1506;1675
1486;1677
1460;1680
1440;1682
1456;1684
1502;1687
1518;1689
1522;1692
1504;1694
1473;1696
1479;1699
1472;1701
1444;1704
1426;1707
1441;1710
1504;1712
1521;1714
1485;1717
1456;1719
1454;1722
1466;1724
1478;1726
1465;1729
1437;1731
1407;1734
1443;1736
1534;1738
1583;1741
1553;1743
1515;1746
1484;1748
1456;1751
1434;1754
1414;1756
1438;1759
1493;1761
1504;1763
1498;1766
1518;1768
1504;1771
1474;1773
1442;1775
1431;1778
1428;1780
1426;1783
1435;1785
1498;1787
1566;1790
1558;1793
1510;1796
1464;1798
1438;1801
1461;1803
1466;1805
1455;1808
1438;1810
1442;1813
1473;1815
1527;1817
1499;1820
1485;1822
1492;1825
1524;1827
1509;1829
1496;1832
1499;1835
1497;1838
1469;1840
1459;1842
1492;1845
1548;1847
1558;1850
1514;1852
1475;1854
1482;1857
1500;1859
1502;1862
1461;1864
1441;1866
1446;1869
1481;1871
1541;1874
1541;1876
1497;1879
1462;1882
1447;1884
1445;1887
1464;1889
1473;1891
1459;1894
1457;1896
1481;1899
1512;1901
1570;1904
1562;1906
1522;1908
1490;1911
1471;1913
1460;1916
1453;1918
1423;1921
1420;1924
1425;1926
1458;1929
1491;1931
1522;1933
1523;1936
1489;1938
1454;1941
1436;1943
1445;1945
1459;1948
1476;1950
1487;1953
1478;1955
1467;1957
1450;1960
1430;1963
1455;1966
1473;1968
1473;1970
1458;1973
1441;1975
1426;1978
1442;1980
1462;1982
1490;1985
1526;1987
1539;1990
1508;1992
1481;1994
1450;1997
1433;1999
1423;2002
1420;2004
1430;2008
1464;2010
1488;2012
1492;2015
1523;2017
1531;2020
1503;2022
1463;2024
1457;2027
1481;2029
1488;2032
1476;2034
1455;2036
1458;2039
1489;2041
1527;2044
1531;2046
1518;2049
1494;2052
1481;2054
1472;2057
1497;2059
1515;2061
1510;2064
1469;2066
1468;2069
1497;2071
1530;2073
1544;2076
1537;2078
1508;2081
1481;2083
1462;2085
1457;2088
1466;2091
1490;2094
1503;2096
1491;2099
1482;2101
1477;2103
1509;2106
1508;2108
1485;2111
1465;2113
1451;2115
1441;2118
1453;2120
1483;2123
1524;2125
1526;2127
1503;2130
1486;2132
1514;2136
1556;2138
1559;2140
1536;2143
1500;2145
1475;2148
1475;2150
1473;2152
1461;2155
1485;2157
1503;2160
1493;2162
1502;2164
1522;2167
1506;2169
1469;2172
1437;2174
1433;2177
1435;2180
1445;2182
1462;2185
1481;2187
1467;2190
1462;2192
1461;2194
1458;2197
1481;2199
1535;2202
1549;2204
1522;2206
1502;2209
1491;2211
1495;2214
1509;2216
1503;2219
1477;2222
1449;2224
1434;2227
1435;2229
1497;2231
1565;2234
1571;2236
1546;2239
1529;2241
1494;2243
1470;2246
1445;2248
1437;2251
1473;2253
1490;2255
1490;2258
1475;2260
1483;2264
1495;2266
1497;2268
1480;2271
1512;2273
1567;2276
1582;2278
1570;2281
1527;2283
1482;2285
1455;2288
1447;2290
1447;2293
1471;2295
1487;2297
1489;2300
1500;2302
1495;2306
1487;2308
1518;2310
1527;2313
1514;2315
1492;2318
1519;2320
1525;2322
1490;2325
1459;2327
1447;2330
1449;2332
1450;2334
1450;2337
1484;2339
1554;2342
1581;2344
1551;2347
1519;2350
1495;2352
1488;2355
1480;2357
1473;2360
1471;2362
1511;2364
1526;2367
1499;2369
1475;2372
1459;2374
1453;2376
1465;2379
1494;2381
1494;2384
1498;2386
1517;2388
1526;2392
1518;2394
1515;2397
1541;2399
1550;2401
1531;2404
1503;2406
1488;2409
1488;2411
1495;2413
1494;2416
1472;2418
1461;2421
1475;2423
1526;2425
1558;2428
1534;2430
1522;2434
1525;2436
1508;2439
1477;2441
1486;2443
1529;2446
1543;2448
1514;2451
1473;2453
1453;2455
1459;2458
1500;2460
1515;2463
1494;2465
1487;2467
1500;2470
1513;2472
1532;2476
1521;2478
1488;2480
1488;2483
