emg    time
1501    2
1503	4
1505	7
1506	9
1506	11
1506	13
1507	16
1506	18
1505	20
1504	23
1503	25
1504	27
1506	30
1507	32
1508	34
1508	36
1507	39
1505	41
1505	44
1506	47
1508	49
1509	51
1509	54
1509	56
1510	58
1510	61
1510	63
1508	65
1508	67
1508	70
1508	72
1507	74
1507	77
1508	79
1510	81
1511	84
1511	87
1511	89
1511	91
1511	94
1511	96
1512	98
1512	101
1512	103
1512	105
1511	108
1510	110
1510	112
1510	115
1510	117
1510	120
1509	122
1508	124
1506	128
1505	130
1505	132
1506	135
1507	137
1508	139
1508	142
1508	144
1508	146
1507	149
1507	151
1506	153
1505	156
1504	158
1503	161
1501	163
1501	165
1501	168
1501	171
1501	173
1500	176
1499	178
1499	180
1498	183
1497	185
1497	187
1496	190
1495	192
1493	195
1492	197
1492	199
1492	202
1492	204
1491	206
1489	209
1487	211
1486	214
1486	217
1487	219
1487	221
1487	224
1487	226
1486	228
1486	231
1485	233
1485	236
1485	238
1484	240
1484	243
1483	245
1483	247
1483	250
1482	252
1482	254
1482	258
1481	260
1481	262
1481	265
1480	267
1480	269
1480	272
1479	274
1479	277
1479	279
1479	281
1479	284
1479	286
1479	288
1480	291
1480	293
1479	295
1479	299
1480	301
1480	303
1480	306
1479	308
1478	310
1478	313
1479	315
1478	318
1478	320
1477	322
1477	325
1476	327
1476	329
1476	332
1475	334
1474	336
1475	339
1474	342
1474	344
1473	347
1472	349
1472	352
1472	354
1473	356
1473	359
1473	361
1473	363
1472	366
1471	368
1470	370
1469	373
1468	375
1468	377
1468	380
1468	382
1466	385
1465	388
1465	390
1466	393
1465	395
1465	397
1464	400
1464	402
1463	404
1463	407
1462	409
1462	411
1463	414
1463	416
1463	418
1463	421
1462	423
1461	425
1459	429
1458	431
1459	434
1460	436
1462	438
1462	441
1461	443
1459	445
1459	448
1460	450
1465	452
1470	455
1474	457
1474	459
1471	462
1466	464
1462	467
1459	470
1457	472
1455	475
1455	477
1454	479
1453	482
1453	484
1452	486
1452	489
1453	491
1454	493
1454	496
1453	498
1453	500
1452	503
1452	505
1453	508
1453	510
1454	513
1455	516
1453	518
1452	520
1452	523
1453	525
1453	527
1453	530
1452	532
1450	534
1449	537
1449	539
1448	541
1448	544
1449	546
1449	549
1450	551
1451	553
1452	557
1452	559
1453	561
1454	564
1455	566
1456	568
1457	571
1457	573
1458	575
1458	578
1458	580
1459	582
1459	585
1460	587
1461	590
1461	592
1461	594
1462	598
1463	600
1464	602
1466	605
1467	607
1469	609
1471	612
1472	614
1473	616
1474	619
1476	621
1477	624
1477	626
1477	628
1477	631
1477	633
1478	635
1478	638
1479	641
1482	643
1485	646
1490	648
1494	650
1496	653
1497	655
1496	657
1497	660
1499	662
1500	665
1500	667
1501	669
1504	672
1511	674
1518	676
1521	679
1524	681
1523	684
1522	687
1522	689
1520	691
1520	694
1520	696
1520	698
1521	701
1522	703
1523	706
1523	708
1524	710
1525	713
1526	715
1527	717
1527	720
1527	722
1527	724
1524	728
1520	730
1518	732
1516	735
1514	737
1512	740
1511	742
1509	744
1508	747
1507	749
1507	751
1506	754
1507	756
1510	758
1516	761
1518	763
1518	765
1518	769
1518	771
1519	773
