⸮T⸮I2C Verbindung gefunden!.
1504	2
1504	4
1503	7
1504	9
1504	11
1504	13
1503	16
1502	18
1502	20
1503	23
1503	25
1503	27
1502	30
1502	32
1501	34
1501	36
1501	39
1501	41
1501	44
1503	47
1506	49
1506	51
1505	54
1504	56
1504	58
1504	61
1504	63
1504	65
1504	67
1504	70
1505	72
1506	74
1507	77
1509	79
1511	81
1510	84
1510	87
1509	89
1509	91
1509	94
1510	96
1511	98
1510	101
1510	103
1509	105
1509	108
1509	110
1509	112
1510	115
1510	117
1511	120
1513	122
1514	124
1514	128
1514	130
1513	132
1513	135
1514	137
1514	139
1514	142
1514	144
1515	146
1516	149
1518	151
1523	153
1524	156
1521	158
1519	161
1518	163
1516	165
1516	168
1516	171
1516	173
1516	176
1515	178
1516	180
1517	183
1517	185
1517	187
1516	190
1515	192
1515	194
1516	197
1516	199
1516	202
1516	204
1514	206
1512	209
1511	211
1510	214
1511	217
1511	219
1510	221
1510	224
1509	226
1507	228
1505	231
1503	233
1501	236
1499	238
1498	240
1498	243
1498	245
1498	247
1496	250
1495	252
1495	254
1495	258
1494	260
1494	262
1494	265
1494	267
1495	269
1496	272
1496	274
1496	277
1495	279
1494	281
1493	284
1494	286
1495	288
1496	291
1496	293
1496	295
1495	299
1493	301
1491	303
1490	306
1489	308
1489	310
1491	313
1493	315
1492	318
1493	320
1492	322
1491	325
1489	327
1487	329
1487	332
1486	334
1486	336
1485	339
1484	342
1484	344
1483	347
1483	349
1482	352
1482	354
1482	356
1482	359
1482	361
1481	363
1481	366
1481	368
1480	370
1479	373
1479	375
1478	377
1478	380
1477	382
1477	385
1477	388
1477	390
1477	393
1478	395
1478	397
1478	400
1479	402
1479	404
1479	407
1480	409
1481	411
1481	414
1480	416
1480	418
1479	421
1480	423
1480	425
1479	429
1481	431
1482	434
1483	436
1482	438
1480	441
1480	443
1480	445
1481	448
1481	450
1481	452
1481	455
1481	457
1481	459
1480	462
1480	464
1480	467
1481	470
1482	472
1482	475
1482	477
1485	479
1490	482
1489	484
1488	486
1486	489
1484	491
1483	493
1482	496
1481	498
1480	500
1480	503
1481	505
1480	508
1479	510
1479	513
1479	516
1478	518
1478	520
1478	523
1478	525
1479	527
1478	530
1477	532
1476	534
1475	537
1475	539
1477	541
1478	544
1478	546
1476	549
1475	551
1474	553
1474	557
1475	559
1477	561
1478	564
1477	566
1476	568
1476	571
1475	573
1474	575
1473	578
1474	580
1474	583
1476	585
1477	587
1477	590
1477	592
1477	594
1478	598
1479	600
1479	602
1480	605
1481	607
1482	609
1483	612
1484	614
1485	616
1485	619
1485	621
1484	624
1484	626
1486	628
1488	631
1491	633
1493	635
1492	638
1491	641
1491	643
1490	646
1489	648
1488	650
1489	653
1488	655
1489	657
1490	660
1490	662
1491	665
1492	667
1492	669
1493	672
1494	674
1495	676
1496	679
1497	681
1498	684
1498	687
1499	689
1500	691
1501	694
1502	696
1503	699
1504	701
1505	703
1505	706
1504	708
1504	710
1505	713
1505	715
1505	717
1505	720
1505	722
1507	724
1508	728
1509	730
1511	732
1510	735
1508	737
1506	740
1505	742
1503	744
1502	747
1501	749
1501	751
1501	754
1502	756
1501	758
1500	761
1499	763
1498	765
1498	769
1497	771
1496	774
1496	776
1495	778
1495	781
1494	783
1494	785
1495	788
1497	790
1498	792
1497	795
1496	797
1494	799
1492	802
1493	804
1494	806
1494	809
1492	812
1490	815
1491	817
1492	819
1492	822
1492	824
1492	826
1491	829
1491	831
1491	833
1491	836
1491	838
1491	840
1492	843
1492	845
1494	848
1495	850
1496	852
1497	856
1498	858
1499	860
1499	863
1498	865
1499	867
1499	870
1500	872
1502	874
1504	877
1503	879
1502	881
1500	884
1499	886
1499	889
1500	891
1501	893
1502	897
1502	899
1502	901
1501	904
1502	906
1504	908
1506	911
1505	913
1504	915
1503	918
1501	920
1501	922
1501	925
1500	927
1500	930
1500	932
1500	934
1501	937
1501	940
1504	942
1507	945
1506	947
1505	949
1503	952
1502	954
1502	956
1503	959
1504	961
1504	964
1504	966
1502	968
1501	971
1501	973
1500	975
1501	978
1502	980
1503	983
1503	986
1503	988
1502	990
1502	993
1502	995
1502	997
1502	1000
1502	1002
1502	1005
1502	1007
1503	1009
1503	1012
1502	1014
1501	1017
1501	1019
1501	1021
1501	1025
1500	1027
1499	1030
1499	1032
1499	1035
1500	1037
1500	1039
1500	1042
1502	1044
1504	1047
1505	1049
1504	1051
1507	1054
1508	1056
1506	1059
1504	1061
1503	1063
1502	1067
1502	1069
1501	1072
1500	1074
1499	1076
1499	1079
1500	1081
1501	1084
1501	1086
1500	1088
1500	1091
1500	1093
1499	1096
1498	1098
1498	1100
1498	1103
1498	1105
1498	1108
1498	1111
1498	1114
1499	1116
1501	1118
1502	1121
1502	1123
1502	1126
1502	1128
1502	1130
1501	1133
1501	1135
1500	1138
1497	1140
1495	1142
1494	1145
1493	1147
1493	1150
1495	1153
1495	1155
1495	1158
1495	1160
1494	1163
1493	1165
1493	1167
1492	1170
1491	1172
1490	1175
1490	1177
1492	1179
1493	1182
1493	1184
