emg;time
1496;1431
1500;1433
1514;1436
1519;1438
1516;1440
1511;1443
1503;1445
1498;1448
1495;1451
1497;1453
1495;1456
1497;1458
1502;1461
1501;1463
1502;1465
1502;1468
1498;1470
1501;1473
1495;1475
1492;1478
1486;1480
1480;1482
1480;1485
1484;1487
1488;1490
1489;1492
1483;1495
1477;1498
1477;1500
1481;1503
1487;1505
1487;1507
1485;1510
1482;1512
1479;1515
1479;1517
1492;1519
1500;1522
1496;1524
1496;1527
1498;1529
1496;1531
1500;1534
1507;1537
1502;1540
1496;1542
1499;1544
1502;1547
1498;1549
1492;1552
1495;1554
1500;1556
1499;1559
1497;1561
1491;1564
1483;1566
1474;1569
1469;1571
1465;1573
1463;1576
1467;1579
1471;1582
1473;1584
1472;1586
1475;1589
1478;1591
1481;1594
1484;1596
1487;1598
1499;1601
1504;1603
1510;1606
1512;1608
1508;1610
1501;1613
1500;1615
1506;1618
1511;1620
1507;1623
1504;1626
1504;1628
1503;1631
1500;1633
1502;1635
1498;1638
1496;1640
1494;1643
1488;1645
1483;1647
1479;1650
1476;1652
1479;1655
1482;1657
1483;1659
1485;1662
1483;1665
1483;1668
1483;1670
1492;1673
1499;1675
1502;1677
1513;1680
1518;1682
1514;1685
1509;1687
1506;1689
1500;1692
1496;1694
1495;1697
1501;1699
1509;1701
1508;1704
1508;1707
1509;1710
1511;1712
1506;1714
1504;1717
1502;1719
1494;1722
1489;1724
1490;1726
1488;1729
1486;1731
1483;1734
1478;1736
1476;1738
1476;1741
1481;1743
1483;1746
1483;1748
1487;1751
1498;1754
1507;1756
1509;1759
1504;1761
1505;1764
1512;1766
1511;1768
1511;1771
1511;1773
1508;1776
1504;1778
1502;1780
1505;1783
1505;1785
1508;1788
1504;1790
1497;1793
1490;1796
1485;1798
1485;1801
1487;1803
1488;1805
1488;1808
1486;1810
1483;1813
1484;1815
1485;1817
1484;1820
1484;1822
1485;1825
1487;1827
1489;1829
1489;1832
1493;1835
1496;1838
1500;1840
1511;1842
1514;1845
1510;1847
1502;1850
1500;1852
1508;1855
1505;1857
1499;1859
1498;1862
1496;1864
1493;1867
1492;1869
1486;1871
1482;1874
1486;1876
1496;1880
1500;1882
1494;1884
1492;1887
1490;1889
1484;1892
1480;1894
1484;1896
1489;1899
1492;1901
1493;1904
1489;1906
1484;1908
1482;1911
1481;1913
1481;1916
1477;1918
1476;1921
1481;1924
1493;1926
1503;1929
1505;1931
1505;1933
1505;1936
1503;1938
1501;1941
1494;1943
1494;1946
1496;1948
1494;1950
1494;1953
1502;1955
1505;1958
1499;1960
1494;1963
1492;1966
1493;1968
1495;1971
1493;1973
1490;1975
1485;1978
1482;1980
1481;1983
1479;1985
1478;1987
1482;1990
1487;1992
1488;1995
1486;1997
1488;1999
1487;2002
1488;2004
1494;2008
1503;2010
1509;2012
1512;2015
1514;2017
1508;2020
1502;2022
1503;2024
1504;2027
1507;2029
1511;2032
1510;2034
1509;2037
1508;2039
1511;2041
1506;2044
1502;2046
1511;2050
1515;2052
1508;2054
1495;2057
1486;2059
1485;2062
1481;2064
1478;2066
1476;2069
1478;2071
1479;2074
1485;2076
1489;2078
1494;2081
1500;2083
1505;2086
1505;2088
1510;2091
1507;2094
1499;2096
1497;2099
1509;2101
1512;2103
1514;2106
1509;2108
1500;2111
1504;2113
1514;2116
1513;2118
1505;2120
1498;2123
1496;2125
1495;2128
1495;2130
1494;2132
1490;2136
1486;2138
1481;2141
1478;2143
1478;2145
1481;2148
1482;2150
1481;2153
1481;2155
1480;2157
1485;2160
1492;2162
1496;2165
1496;2167
1496;2169
1503;2172
1514;2174
1508;2178
1504;2180
1507;2182
1505;2185
1499;2187
1501;2190
1506;2192
1503;2195
1501;2197
1504;2199
1500;2202
1491;2204
1485;2207
1479;2209
1474;2211
1473;2214
1478;2216
1483;2220
1494;2222
1497;2224
1491;2227
1485;2229
1483;2232
1482;2234
1487;2236
1495;2239
1501;2241
1501;2244
1502;2246
1505;2248
1515;2251
1518;2253
1512;2256
1509;2258
1504;2260
1511;2264
1514;2266
1511;2269
1512;2271
1507;2274
1501;2276
1499;2278
1504;2281
1504;2283
1499;2286
1497;2288
1494;2290
1491;2293
1491;2295
1494;2298
1502;2300
1505;2302
1502;2306
1497;2308
1492;2311
1486;2313
1484;2315
1484;2318
1485;2320
1488;2323
1493;2325
1502;2327
1518;2330
1522;2332
1515;2335
1508;2337
1505;2339
1508;2342
1511;2344
1507;2348
1499;2350
1493;2353
1495;2355
1503;2357
1505;2360
1503;2362
1504;2365
1506;2367
1501;2369
1494;2372
1491;2374
1486;2377
1481;2379
1484;2381
1488;2384
1492;2386
1491;2390
1492;2392
1491;2394
1491;2397
1497;2399
1499;2402
1497;2404
1493;2406
1489;2409
1489;2411
1491;2414
1495;2416
1493;2418
1497;2421
1497;2423
1494;2426
1498;2428
1516;2432
1518;2434
1517;2436
1510;2439
1496;2441
1489;2444
1490;2446
1497;2448
1499;2451
1496;2453
1492;2456
1491;2458
1487;2460
1485;2463
1484;2465
1485;2468
1486;2470
1486;2472
1494;2476
1500;2478
1493;2481
1489;2483
1491;2485
1495;2488
1495;2490
1491;2493
1489;2495
1494;2497
1492;2500
1488;2502
1485;2505
1490;2507
1492;2509
1491;2512
1490;2514
1489;2518
1493;2520
1508;2523
1514;2525
1510;2527
1497;2530
1490;2532
1490;2535
1490;2537
1489;2539
1486;2542
1482;2544
1479;2547
1477;2549
1479;2551
1486;2554
1493;2556
1495;2560
1498;2562
1497;2564
1495;2567
1494;2569
1494;2572
1491;2574
1489;2576
1495;2579
1502;2581
1499;2584
1497;2586
1495;2589
1492;2591
1492;2593
1494;2596
1495;2598
1497;2601
1498;2604
1497;2606
1496;2609
1505;2611
1508;2614
1506;2616
1504;2618
1509;2621
1519;2623
1512;2626
1502;2628
1497;2630
1490;2633
1486;2635
1483;2638
1482;2640
1484;2642
1498;2646
1508;2648
1505;2651
1497;2653
1492;2655
1486;2658
1486;2660
1491;2663
1491;2665
1489;2667
1488;2670
1491;2672
1496;2675
1498;2677
1499;2679
1496;2682
1495;2684
1496;2688
1506;2690
1514;2693
1512;2695
1505;2697
1504;2700
1503;2702
1498;2705
1496;2707
1506;2709
1515;2712
1514;2714
1513;2717
1514;2719
1514;2721
1513;2724
1507;2726
1503;2729
1503;2732
1502;2734
1498;2737
1501;2739
1507;2742
1506;2744
1504;2746
1504;2749
1503;2751
1503;2754
1500;2756
1499;2758
1500;2761
1499;2763
1502;2766
1507;2768
1506;2771
1505;2774
1504;2776
1504;2779
1511;2781
1517;2784
1520;2786
1517;2788
1516;2791
1507;2793
1503;2796
1504;2798
1509;2800
1518;2803
1519;2805
1516;2808
1526;2810
1528;2812
1518;2816
1508;2818
1497;2821
1489;2823
1480;2825
1481;2828
1482;2830
1484;2833
1486;2835
1488;2837
1492;2840
1500;2842
1507;2845
1507;2847
1504;2849
1502;2852
1503;2854
1510;2857
1521;2860
1521;2863
1519;2865
1519;2867
1513;2870
1511;2872
1511;2875
1506;2877
1500;2879
1502;2882
1503;2884
1502;2887
1502;2889
1500;2891
1497;2894
1493;2896
1495;2899
1498;2902
1497;2904
1502;2907
1506;2909
1505;2912
1503;2914
1505;2916
1504;2919
1507;2921
1509;2924
1506;2926
1503;2928
1504;2931
1506;2933
1506;2936
1508;2938
1507;2941
1498;2944
1490;2946
1487;2949
1492;2951
1498;2954
1496;2956
1489;2958
1491;2961
1494;2963
1493;2966
1491;2968
1488;2970
1488;2973
1487;2975
1485;2978
1495;2980
1502;2982
1496;2985
1492;2988
1492;2991
1493;2993
1501;2995
1505;2998
1503;3000
1498;3003
1492;3005
1491;3007
1498;3010
1500;3012
1500;3015
1501;3017
1503;3019
1515;3022
1518;3024
1511;3027
1505;3030
1507;3033
1508;3035
1506;3037
1504;3040
1501;3042
1496;3045
1497;3047
1505;3049
1505;3052
1503;3054
1502;3057
1497;3059
1495;3061
1495;3064
1493;3066
1491;3069
1494;3072
1499;3074
1501;3077
1505;3079
1505;3082
1506;3084
1505;3086
1500;3089
1496;3091
1502;3094
1511;3096
1512;3099
1513;3101
1522;3103
1533;3106
1532;3108
1527;3111
1520;3113
1512;3116
1509;3119
1507;3121
1505;3124
1498;3126
1491;3128
1487;3131
1483;3133
1484;3136
1484;3138
1488;3140
1495;3143
1500;3145
1507;3148
1504;3150
1497;3152
1496;3155
1496;3158
1493;3161
1491;3163
1492;3166
1498;3168
1504;3170
1514;3173
1513;3175
1510;3178
1514;3180
1524;3182
1524;3185
1514;3187
1503;3190
1501;3192
1506;3194
1510;3197
1509;3200
1504;3203
1504;3205
1500;3207
1496;3210
1493;3212
1487;3215
1481;3217
1478;3219
1475;3222
1473;3224
1475;3227
1483;3229
1489;3232
1491;3234
1486;3236
1483;3239
1488;3241
1495;3245
1492;3247
1487;3249
1482;3252
1487;3254
1491;3257
1498;3259
1501;3261
1496;3264
1490;3266
1491;3269
1492;3271
1492;3273
1498;3276
1494;3278
1486;3281
1479;3283
1474;3286
1473;3289
1477;3291
1482;3294
1487;3296
1490;3298
1492;3301
1489;3303
1481;3306
1478;3308
1479;3310
1475;3313
1471;3315
1472;3318
1473;3320
1476;3322
1478;3325
1484;3328
1491;3331
1498;3333
1499;3336
1502;3338
1515;3340
1516;3343
1503;3345
1498;3348
1497;3350
1492;3352
1492;3355
1495;3357
1489;3360
1482;3362
1479;3364
1482;3367
1486;3369
1489;3373
1493;3375
1494;3377
1490;3380
1483;3382
1477;3385
1474;3387
1472;3389
1476;3392
1479;3394
1482;3397
1487;3399
1490;3401
1494;3404
1488;3406
1489;3409
1494;3411
1492;3414
1487;3417
1481;3419
1483;3422
1485;3424
1489;3427
1497;3429
1499;3431
1494;3434
1491;3436
1491;3439
1494;3441
1491;3443
1484;3446
1480;3448
1485;3451
1487;3453
1481;3456
1478;3459
1488;3461
1486;3464
1482;3466
1477;3468
1475;3471
1477;3473
1488;3476
1494;3478
1491;3480
1484;3483
1481;3485
1485;3488
1487;3490
1485;3492
1485;3495
1495;3497
1504;3501
1503;3503
1505;3506
1505;3508
1495;3510
1485;3513
1484;3515
1489;3518
1493;3520
1489;3522
1488;3525
1486;3527
1484;3530
1479;3532
1474;3534
1471;3537
1471;3539
1477;3543
1491;3545
1494;3547
1489;3550
1487;3552
1485;3555
1482;3557
1478;3559
1480;3562
1491;3564
1499;3567
1508;3569
1514;3571
1513;3574
1513;3576
1508;3579
1500;3581
1498;3584
1490;3587
1486;3589
1480;3592
1477;3594
1476;3597
1479;3599
1485;3601
1491;3604
1491;3606
1498;3609
1494;3611
1482;3613
1472;3616
1468;3618
1466;3621
1475;3623
1482;3625
1481;3629
1479;3631
1479;3634
1477;3636
1477;3638
1482;3641
1485;3643
1488;3646
1499;3648
1505;3650
1509;3653
1521;3655
1520;3658
1509;3660
1500;3662
1495;3665
1494;3667
1498;3671
1505;3673
1498;3675
1489;3678
1490;3680
1489;3683
1485;3685
1481;3688
1475;3690
1472;3692
1473;3695
1474;3697
1472;3700
1471;3702
1469;3704
1467;3707
1469;3709
1472;3713
1481;3715
1487;3717
1491;3720
1495;3722
1500;3725
1507;3727
1513;3729
1510;3732
1509;3734
1512;3737
1508;3739
1500;3741
1498;3744
1501;3746
1502;3749
1499;3751
1499;3753
1492;3757
1485;3759
1482;3762
1484;3764
1482;3767
1480;3769
1482;3771
1482;3774
1488;3776
1491;3779
1485;3781
1481;3783
1481;3786
1490;3788
1496;3791
1492;3793
1485;3795
1481;3799
1481;3801
1490;3804
1503;3806
1507;3808
1505;3811
1498;3813
1502;3816
1505;3818
1504;3820
1504;3823
1511;3825
1512;3828
1509;3830
1505;3832
1500;3835
1501;3837
1502;3841
1500;3843
1495;3846
1489;3848
1488;3850
1489;3853
1489;3855
1485;3858
1479;3860
1478;3862
1476;3865
1476;3867
1477;3870
1483;3872
1485;3874
1492;3877
1499;3879
1505;3883
1504;3885
1499;3887
1493;3890
1491;3892
1493;3895
1497;3897
1507;3899
1518;3902
1520;3904
1511;3907
1510;3909
1515;3911
1520;3914
1519;3916
1512;3919
1502;3921
1498;3924
1494;3927
1495;3929
1496;3932
1499;3934
1500;3937
1497;3939
1491;3941
1485;3944
1480;3946
1481;3949
1491;3951
1497;3953
1497;3956
1496;3958
1492;3961
1487;3963
1492;3965
1507;3969
1511;3971
1506;3974
1503;3976
1507;3978
1509;3981
1507;3983
1502;3986
1499;3988
1501;3990
1505;3993
1502;3995
1501;3998
1506;4000
1511;4003
1519;4005
1523;4007
1522;4011
1518;4013
1509;4016
1502;4018
1500;4020
1498;4023
1496;4025
1496;4028
1494;4030
1491;4032
1491;4035
1492;4037
1493;4040
1492;4042
1489;4044
1489;4047
1490;4049
1489;4052
1488;4055
1494;4057
1501;4060
1500;4062
1511;4065
1520;4067
1520;4069
1523;4072
1516;4074
1507;4077
1502;4079
1501;4081
1502;4084
1501;4086
1499;4089
1497;4091
1496;4094
1500;4097
1502;4099
1507;4102
1519;4104
1521;4107
1519;4109
1518;4111
1514;4114
1508;4116
1506;4119
1503;4121
1498;4123
1493;4126
1492;4128
1491;4131
1490;4133
1490;4135
1489;4139
1499;4141
1519;4144
1524;4146
1524;4148
1518;4151
1507;4153
1501;4156
1502;4158
1499;4160
1496;4163
1496;4165
1497;4168
1500;4170
1505;4173
1508;4175
1503;4177
1502;4180
1503;4183
1500;4186
1500;4188
1501;4190
1497;4193
1495;4195
1492;4198
1488;4200
1488;4202
1488;4205
1491;4207
1500;4210
1503;4212
1502;4214
1509;4217
1519;4219
1524;4222
1520;4225
1510;4227
1503;4230
1495;4232
1490;4235
1489;4237
1498;4239
1510;4242
1513;4244
1509;4247
1504;4249
1502;4252
1500;4254
1499;4256
1502;4259
1503;4261
1502;4264
1501;4267
1503;4269
1501;4272
1498;4274
1500;4277
1509;4279
1515;4281
1516;4284
1511;4286
1513;4289
1513;4291
1506;4293
1498;4296
1499;4298
1503;4301
1504;4303
1506;4305
1498;4308
1489;4311
1488;4314
1492;4316
1497;4318
1500;4321
1503;4323
1504;4326
1509;4328
1511;4331
1504;4333
1496;4335
1494;4338
1494;4340
1493;4343
1490;4345
1489;4347
1489;4350
1491;4353
1497;4356
1493;4358
1491;4360
1490;4363
1496;4365
1501;4368
1499;4370
1496;4372
1501;4375
1503;4377
1499;4380
1497;4382
1496;4384
1490;4387
1488;4389
1491;4392
1493;4395
1491;4398
1493;4400
1500;4402
1508;4405
1502;4407
1495;4410
1494;4412
1495;4414
1499;4417
1499;4419
1500;4422
1503;4424
1504;4426
1515;4429
1521;4431
1519;4434
1516;4436
1507;4439
1502;4442
1498;4444
1495;4447
1494;4449
1495;4451
1497;4454
1499;4456
1500;4459
1507;4461
1511;4463
1510;4466
1508;4468
1506;4471
1507;4473
1508;4476
1512;4478
1516;4481
1515;4484
1509;4486
1506;4489
1502;4491
1500;4493
1503;4496
1513;4498
1521;4501
1522;4503
1522;4505
1529;4508
1536;4510
1533;4513
1529;4515
1522;4517
1516;4520
1514;4523
1519;4526
1520;4528
1517;4530
1513;4533
1506;4535
1500;4538
1499;4540
1502;4543
1503;4545
1506;4547
1506;4550
1504;4552
1501;4555
1500;4557
1501;4559
1505;4562
1506;4564
1510;4568
1513;4570
1510;4572
1507;4575
1510;4577
1514;4580
1521;4582
1521;4584
1516;4587
1517;4589
1512;4592
1511;4594
1513;4596
1519;4599
1516;4601
1513;4604
1513;4606
1512;4609
1509;4612
1506;4614
1503;4617
1502;4619
1500;4622
1497;4624
1491;4626
1490;4629
1494;4631
1499;4634
1501;4636
1499;4638
1499;4641
1500;4643
1500;4646
1500;4648
1502;4651
1505;4654
1508;4656
1507;4659
1505;4661
1499;4663
1501;4666
1504;4668
1508;4671
1520;4673
1519;4675
1514;4678
1520;4680
1524;4683
1520;4685
1512;4688
1506;4690
1504;4692
1502;4696
1508;4698
1509;4701
1502;4703
1495;4705
1492;4708
1492;4710
1493;4713
1496;4715
1496;4717
1495;4720
1497;4722
1498;4725
1499;4727
1503;4729
1503;4732
1501;4734
1501;4738
1505;4740
1512;4742
1514;4745
1513;4747
1519;4750
1526;4752
1527;4754
1523;4757
1518;4759
1518;4762
1523;4764
1532;4767
1531;4769
1526;4771
1525;4774
1521;4776
1523;4780
1528;4782
1531;4784
1524;4787
1515;4789
1512;4792
1513;4794
1509;4796
1508;4799
1509;4801
1511;4804
1512;4806
1507;4808
1507;4811
1509;4813
1510;4816
1511;4818
1518;4820
1523;4824
1521;4826
1517;4829
1514;4831
1514;4834
1514;4836
1516;4838
1517;4841
1518;4843
1520;4846
1523;4848
1519;4850
1518;4853
1521;4855
1527;4858
1529;4860
1528;4862
1529;4866
1528;4868
1531;4871
1525;4873
1515;4875
1507;4878
1503;4880
1503;4883
1501;4885
1499;4887
1497;4890
1494;4892
1494;4895
1496;4897
1500;4899
1500;4902
1503;4904
1511;4908
1522;4910
1522;4913
1514;4915
1517;4917
1516;4920
1507;4922
1502;4925
1503;4927
1503;4929
1504;4932
1513;4934
1512;4937
1506;4939
1508;4941
1511;4944
1515;4946
1519;4950
1521;4952
1514;4954
1508;4957
1505;4959
1499;4962
1495;4964
1491;4966
1496;4969
1501;4971
1500;4974
1500;4976
1497;4978
1492;4981
1495;4983
1499;4986
1503;4988
1505;4992
1499;4994
1495;4996
1494;4999
1498;5001
1505;5004
1504;5006
1500;5008
1499;5011
1502;5013
1505;5016
1501;5018
1497;5020
1497;5023
1496;5025
1494;5028
1497;5030
1497;5032
1493;5036
1491;5038
1493;5041
1499;5043
1500;5045
1496;5048
1492;5050
1490;5053
1489;5055
1488;5058
1484;5060
1482;5062
1478;5065
1476;5067
1476;5070
1475;5072
1473;5074
1475;5078
1485;5080
1498;5083
1503;5085
1500;5087
1496;5090
1489;5092
1488;5095
1491;5097
1493;5099
1491;5102
1485;5104
1483;5107
1490;5109
1496;5111
1496;5114
1488;5116
1481;5120
1479;5122
1485;5125
1491;5127
1491;5129
1485;5132
1478;5134
1474;5137
1475;5139
1479;5141
1485;5144
1489;5146
1490;5149
1491;5151
1490;5153
1488;5156
1492;5158
1490;5161
1487;5164
1487;5166
1487;5169
1485;5171
1485;5174
1485;5176
1483;5178
1487;5181
1494;5183
1500;5186
1498;5188
1496;5190
1504;5193
1510;5195
1505;5198
1497;5200
1494;5202
1497;5206
1496;5208
1493;5211
1492;5213
1494;5216
1497;5218
1495;5220
1492;5223
1496;5225
1496;5228
1491;5230
1484;5232
1480;5235
1479;5237
1480;5240
1480;5242
1477;5244
1476;5248
1475;5250
1477;5253
1482;5255
1489;5257
1489;5260
1488;5262
1489;5265
1496;5267
1500;5269
1497;5272
1496;5274
1502;5277
1508;5279
1509;5281
1508;5284
1504;5286
1493;5289
1484;5292
1480;5295
1485;5297
1494;5299
1494;5302
1493;5304
1493;5307
1491;5309
1490;5311
1499;5314
1505;5316
1499;5319
1495;5321
1495;5323
1488;5326
1480;5328
1475;5331
1473;5334
1475;5336
1480;5339
1480;5341
1481;5344
1482;5346
1481;5348
1480;5351
1480;5353
1478;5356
1479;5358
1486;5360
1495;5363
1499;5365
1504;5368
1510;5370
1505;5373
1498;5376
1491;5378
1490;5381
1491;5383
1488;5386
1481;5388
1479;5390
1478;5393
1478;5395
1477;5398
1477;5400
1475;5402
1474;5405
1476;5407
1475;5410
1471;5412
1472;5414
1478;5417
1480;5420
1478;5423
1478;5425
1475;5427
1470;5430
1469;5432
1469;5435
1477;5437
1478;5439
1472;5442
1470;5444
1481;5447
1487;5449
1492;5452
1503;5454
1502;5456
1495;5459
1490;5462
1484;5465
1479;5467
1479;5469
1481;5472
1480;5474
1484;5477
1482;5479
1481;5481
1487;5484
1488;5486
1482;5489
1475;5491
1473;5493
1480;5496
1480;5498
1480;5501
1478;5504
1472;5506
1469;5509
1468;5511
1467;5514
1467;5516
1475;5518
1484;5521
1490;5523
1494;5526
1494;5528
1493;5530
1505;5533
1511;5535
1509;5538
1505;5540
1500;5543
1493;5545
1486;5548
1483;5551
1480;5553
1476;5556
1479;5558
1484;5560
1489;5563
1493;5565
1489;5568
1486;5570
1486;5572
1484;5575
1482;5577
1479;5580
1477;5582
1481;5584
1489;5587
1491;5590
1487;5593
1483;5595
1485;5597
1486;5600
1485;5602
1484;5605
1490;5607
1493;5609
1510;5612
1517;5614
1513;5617
1503;5619
1500;5622
1503;5624
1495;5626
1491;5629
1494;5632
1489;5635
1484;5637
1483;5639
1483;5642
1493;5644
1504;5647
1508;5649
1508;5651
1503;5654
1494;5656
1489;5659
1489;5661
1489;5663
1486;5666
1483;5668
1479;5671
1482;5673
1486;5676
1486;5679
1491;5681
1501;5684
1499;5686
1494;5689
1490;5691
1488;5693
1494;5696
1501;5698
1496;5701
1495;5703
1500;5705
1507;5708
1506;5710
1500;5713
1494;5715
1494;5718
1499;5721
1499;5723
1497;5726
1495;5728
1497;5730
1498;5733
1499;5735
1500;5738
1501;5740
1497;5742
1495;5745
1494;5747
1501;5750
1508;5752
1506;5755
1500;5757
1493;5760
1491;5763
1499;5765
1499;5768
1498;5770
1497;5772
1494;5775
1491;5777
1489;5780
1492;5782
1494;5784
1497;5787
1495;5789
1490;5792
1492;5794
1497;5796
1500;5799
1497;5801
1497;5805
1511;5807
1516;5809
1515;5812
1511;5814
1508;5817
1517;5819
1526;5821
1527;5824
1524;5826
1513;5829
1501;5831
1494;5834
1492;5836
1499;5838
1508;5841
1510;5843
1506;5847
1503;5849
1496;5851
1491;5854
1487;5856
1486;5859
1486;5861
1489;5863
1493;5866
1497;5868
1499;5871
1502;5873
1504;5875
1509;5878
1511;5880
1513;5883
1510;5885
1506;5888
