I2C Verbindung gefunden!.
1493	2
1490	4
1490	7
1489	9
1489	11
1491	13
1492	16
1490	18
1485	20
1482	23
1482	25
1483	27
1485	30
1486	32
1487	34
1489	36
1489	39
1488	41
1488	44
1491	47
1496	49
1497	51
1495	54
1496	56
1496	58
1494	61
1493	63
1494	65
1495	67
1498	70
1503	72
1507	74
1509	77
1510	79
1511	81
1511	84
1513	87
1522	89
1525	91
1521	94
1511	96
1506	98
1507	101
1511	103
1511	105
1509	108
1508	110
1507	112
1510	115
1512	117
1511	120
1509	122
1506	124
1504	128
1502	130
1501	132
1500	135
1503	137
1506	139
1511	142
1516	144
1512	146
1507	149
1502	151
1500	153
1499	156
1497	158
1493	161
1491	163
1491	165
1493	168
1494	171
1491	173
1489	176
1487	178
1485	180
1485	183
1484	185
1494	187
1504	190
1504	192
1493	194
1485	197
1480	199
1479	202
1478	204
1477	206
1476	209
1476	211
1474	214
1473	217
1472	219
1472	221
1473	224
1473	226
1473	228
1475	231
1480	233
1481	236
1477	238
1473	240
1469	243
1468	245
1469	247
1470	250
1469	252
1469	254
1470	258
1474	260
1479	262
1482	265
1481	267
1480	269
1480	272
1477	274
1477	277
1472	279
1469	281
1467	284
1465	286
1466	288
1474	291
1483	293
1485	295
1480	299
1471	301
1466	303
1462	306
1460	308
1459	310
1461	313
1462	315
1463	318
1463	320
1463	322
1462	325
1463	327
1465	329
1465	332
1463	334
1461	336
1460	339
1462	342
1466	344
1468	347
1468	349
1467	352
1462	354
1460	356
1459	359
1461	361
1465	363
1470	366
1472	368
1470	370
1465	373
1464	375
1463	377
1464	380
1463	382
1460	385
1459	388
1461	390
1464	393
1464	395
1462	397
1463	400
1462	402
1460	404
1459	407
1458	409
1458	411
1460	414
1465	416
1468	418
1468	421
1468	423
1467	425
1463	429
1459	431
1455	434
1453	436
1452	438
1453	441
1458	443
1463	445
1463	448
1462	450
1461	452
1458	455
1457	457
1469	459
1478	462
1476	464
1466	466
1459	470
1457	472
1456	475
1455	477
1455	479
1455	482
1456	484
1457	486
1461	489
1465	491
1466	493
1464	496
1463	498
1462	500
1464	503
1468	505
1470	508
1471	510
1471	513
1470	516
1471	518
1471	520
1470	523
1468	525
1467	527
1466	530
1466	532
1467	534
1468	537
1472	539
1476	541
1479	544
1478	546
1479	549
1487	551
1492	553
1492	557
1488	559
1486	561
1481	564
1478	566
1477	568
1479	571
1485	573
1490	575
1489	578
1488	580
1486	582
1485	585
1484	587
1483	590
1482	592
1480	594
1481	598
1484	600
1488	602
1490	605
1488	607
1487	609
1486	612
1487	614
1487	616
1486	619
1488	621
1489	624
1492	626
1492	628
1492	631
1492	633
1495	635
1498	638
1501	641
1500	643
1502	646
1506	648
1508	650
1505	653
1500	655
1497	657
1497	660
1499	662
1500	665
1500	667
1498	669
1497	672
1495	674
1495	676
1495	679
1495	681
1496	684
1496	687
1497	689
1499	691
1501	694
1502	696
1504	699
1508	701
1510	703
1511	706
1511	708
1515	710
1518	713
1515	715
1510	717
1509	720
1508	722
1508	724
1508	728
1508	730
1508	732
1509	735
1511	737
1517	740
1519	742
1515	744
1514	747
1513	749
1512	751
1512	754
1511	756
1511	758
1514	761
1518	763
1519	765
1519	769
1518	771
1519	774
1518	776
1517	778
1518	781
1520	783
1523	785
1523	788
1523	790
1526	792
1527	795
1526	797
1525	799
1524	802
1522	804
1519	807
1519	809
1518	812
1518	815
1519	817
1520	819
1522	822
1523	824
1523	826
1523	829
1521	831
1521	833
1520	836
1520	838
1520	840
1520	843
1520	845
1521	848
1523	850
1524	852
1525	856
1525	858
1523	860
1522	863
1521	865
1523	867
1525	870
